death_date,name,rank,unit,gender,age,from,story,pid,webpage,eng
2024-02-24,אייל שומינוב,"רס""ן",חטיבת גבעתי,M,24,כרמיאל,"מפקד פלוגה בגדוד שקד (424), חטיבת גבעתי, נפל בקרב בצפון רצועת עזה. הועלה מדרגת סרן לדרגת רס""ן לאחר מותו.",2312.0,https://www.idf.il/נופלים/חללי-המלחמה/אייל-שומינוב/,Major Eyal Shuminov
2024-02-24,נריה בלטה,"סמ""ר",חטיבת גבעתי,M,21,שבי שומרון,"לוחם בסיירת גבעתי, נפל בקרב בדרום רצועת עזה.",2313.0,https://www.idf.il/נופלים/חללי-המלחמה/נריה-בלטה/,Staff sergeant Narya Belete
2024-02-24,עידו אלי זריהן,"סמ""ר",חטיבת גבעתי,M,20,ירושלים,"לוחם בסיירת גבעתי, נפל בקרב בדרום רצועת עזה.",2314.0,https://www.idf.il/נופלים/חללי-המלחמה/עידו-זריהן/,Staff sergeant Ido Eli Zrihen
2023-10-07,עוז דניאל,סמל,עוצבת סער מגולן (7),M,19,כפר סבא,"לוחם בגדוד 77, עוצבת סער מגולן (7) , חלל צה""ל חטוף בידי ארגון טרור. הועלה מדרגת רב""ט לדרגת סמל לאחר מותו.",1726.0,https://www.idf.il/נופלים/חללי-המלחמה/עוז-דניאל/,Sergeant Oz Daniel
2024-02-27,יפתח שחר,"רס""ן",חטיבת גבעתי,M,25,מושב פארן,"מפקד פלוגה בגדוד 'צבר' (432), חטיבת גבעתי, קצין לוחם בשלדג, נפל בקרב בצפון רצועת עזה. הועלה מדרגת סרן לדרגת רס""ן לאחר מותו.",2315.0,https://www.idf.il/נופלים/חללי-המלחמה/יפתח-שחר/,Major Iftah Shahar
2024-02-27,איתי סייף,סרן,חטיבת גבעתי,M,24,ירוחם,"מפקד מחלקה בגדוד 'צבר' (432), חטיבת גבעתי, נפל בקרב בצפון רצועת עזה. הועלה מדרגת סגן לדרגת סרן לאחר מותו.",2316.0,https://www.idf.il/נופלים/חללי-המלחמה/איתי-סייף/,Captain Itai Seif
2024-03-01,דולב מלכה,סמל,"חטיבת ביסל""ח",M,19,שלומי,"לוחם בגדוד 450 (הכשרת מפקדי כיתות) של חטיבת ביסל""ח, שירת כלוחם בגדוד 'נחשון' (90), חטיבת כפיר, נפל בקרב בדרום רצועת עזה. הועלה מדרגת רב""ט לדרגת סמל לאחר מותו.",2319.0,https://www.idf.il/נופלים/חללי-המלחמה/דולב-חיים-מלכה/,.Sergeant Dolev Malca
2024-03-01,אפיק טרי,סמל,"חטיבת ביסל""ח",M,19,רחובות,"לוחם בגדוד 450 (הכשרת מפקדי כיתות) של חטיבת ביסל""ח, שירת כלוחם בגדוד 'נחשון' (90), חטיבת כפיר, נפל בקרב בדרום רצועת עזה. הועלה מדרגת רב""ט לדרגת סמל לאחר מותו.",2320.0,https://www.idf.il/נופלים/חללי-המלחמה/אפיק-טרי/,.Sergeant Afik Tery
2024-03-01,ינון יצחק,סמל,"חטיבת ביסל""ח",M,20,מצפה רמון,"לוחם בגדוד 450 (הכשרת מפקדי כיתות) של חטיבת ביסל""ח, שירת כלוחם בגדוד 'נחשון' (90), חטיבת כפיר, נפל בקרב בדרום רצועת עזה. הועלה מדרגת רב""ט לדרגת סמל לאחר מותו.",2321.0,https://www.idf.il/נופלים/חללי-המלחמה/ינון-יצחק/,.Sergeant Inon Itzhak
2024-03-02,דניס יקימוב,"רס""ב (במיל')","חטיבת ביסל""ח (828)",M,33,באר שבע,"לוחם בגדוד 17, חטיבת ביסל""ח, נפל בקרב בדרום רצועת עזה. הועלה מדרגת רס""ר (במיל') לדרגת רס""ם (במיל') לאחר מותו.",2322.0,https://www.idf.il/נופלים/חללי-המלחמה/דניס-יקימוב/,.Sergeant major (res.) Dennis Yekimov
2024-03-06,דויד ששון,"סמ""ר",חטיבת המרום,M,21,גנות הדר,"לוחם ביחידת עוקץ, חטיבת המרום, נפל בקרב בדרום רצועת עזה. הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.",2324.0,https://www.idf.il/נופלים/חללי-המלחמה/דויד-ששון/,.Staff sergeant David Sasson
2024-03-08,עמישר בן דוד,"רס""ן (במיל')",חטיבת הקומנדו,M,43,עלי,"מפקד חפ""ק מפקד עוצבת הקומנדו, נפל בקרב בדרום רצועת עזה.",2325.0,https://www.idf.il/נופלים/חללי-המלחמה/עמישר-בן-דוד/,Major (res.) Amishar Ben David
2024-03-10,מיכאל גל,"רס""ל (במיל')","חטיבת ביסלמ""ח (828)",M,29,ירושלים,"לוחם בפלוגה המסייעת של גדוד 450, חטיבת ביסלמ""ח, נפל בקרב בדרום רצועת עזה.",2326.0,https://www.idf.il/נופלים/חללי-המלחמה/מיכאל-גל/,Sergeant first class (res.) Michael Gal
2023-10-07,איתי חן,"סמ""ר",עוצבת סער מגולן (7),M,19,נתניה,"לוחם בגדוד 75, עוצבת סער מגולן, חלל צה""ל חטוף בידי ארגון טרור. הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.",428.0,https://www.idf.il/נופלים/חללי-המלחמה/איתי-חן/,Staff sergeant Itay Hen
2024-03-14,אורי מויאל,"רנ""ג",טנא,M,51,דימונה,"מנהל עבודה במחלקת טכנולוגיה ואחזקה בבא״ח נח״ל, נהרג בפיגוע בצומת בית קמה.",2327.0,https://www.idf.il/נופלים/חללי-המלחמה/אורי-מויאל/,Chief warrant officer Uri Moyal
2023-10-07,דניאל פרץ,סרן,עוצבת סער מגולן (7),M,22,פקד מחלקה בגדוד 77," עוצבת סער מגולן, חלל צה""ל חטוף בידי ארגון טרור",1599.0,https://www.idf.il/נופלים/חללי-המלחמה/דניאל-פרץ/,Captain Daniel Perez
2024-03-18,מתן וינוגרדוב,"סמ""ר","חטיבת הנח""ל",M,20,ירושלים,"לוחם בגדוד 932 שבחטיבת הנח""ל, נפל בקרב בצפון רצועת עזה.",2328.0,https://www.idf.il/נופלים/חללי-המלחמה/מתן-וינוגרדוב/,Staff sergeant Matan Vinogradov
2024-03-19,סבסטיאן איון,"רס""ב (במיל')",עוצבת עקבות הברזל (401),M,51,ראש העין,"מפקד בחפ""ק מח""ט 401, נפל בקרב בצפון רצועת עזה. הועלה מדרגת רס""ם לדרגת רס""ב לאחר מותו.",2329.0,https://www.idf.il/נופלים/חללי-המלחמה/סבסטיאן-איון/,Warrant officer (res.) Sebastian Haion
2024-03-22,עילי דוד גרפינקל,"רס""ל",עוצבת הקומנדו,M,21,סתריה,"לוחם ביחידת דובדבן שבעוצבת הקומנדו, נפל בפעילות מבצעית במרחב חטיבת אפרים. הועלה מדרגת סמ""ר לדרגת רס""ל לאחר מותו.",2330.0,https://www.idf.il/נופלים/חללי-המלחמה/עילי-דוד-גרפינקל/,Sergeant major Ilay David Garfinkel
2024-03-23,ליאור רביב,"סמ""ר","חטיבת הנח""ל",M,21,ראשון לציון,"לוחם בגדוד 932, חטיבת הנח""ל, נפל בקרב בצפון רצועת עזה.",2331.0,https://www.idf.il/נופלים/חללי-המלחמה/ליאור-רביב/,Staff Sergeant Lior Raviv
2024-03-27,ניסים כחלון,"סמ""ר",חטיבת גבעתי,M,21,חדרה,"לוחם בגדוד רותם (435), חטיבת גבעתי, נפל בקרב בדרום רצועת עזה.",2333.0,https://www.idf.il/נופלים/חללי-המלחמה/ניסים-כחלון/,Staff Sergeant Nisim kachlon
2024-03-29,אלון קודריאשוב,"רס""ל",עוצבת הקומנדו,M,21,מודיעין,"לוחם ביחידת אגוז שבעוצבת הקומנדו, נפל בקרב בדרום רצועת עזה. הועלה מדרגת סמ""ר לדרגת רס""ל לאחר מותו.",2334.0,https://www.idf.il/נופלים/חללי-המלחמה/אלון-קודריאשוב/,Sergeant major Alon Kudriashov
2024-03-31,סיון ווייל,"רס""ל",עוצבת הקומנדו,M,20,רעננה,"לוחם ביחידת אגוז, עוצבת הקומנדו, נפטר מפצעיו לאחר שנפצע בקרב בדרום רצועת עזה ב-29.03.2024. הועלה מדרגת סמ""ר לדרגת רס""ל לאחר מותו.",2335.0,https://www.idf.il/נופלים/חללי-המלחמה/סיון-ווייל/,Sergeant first class sivan wail
2024-03-31,נדב כהן,"סמ""ר",עוצבת סער מגולן (7),M,20,חיפה,"לוחם בגדוד 77, עוצבת ׳סער מגולן׳ (7), נפל בקרב בדרום רצועת עזה",2336.0,https://www.idf.il/נופלים/חללי-המלחמה/נדב-כהן/,SStaff sergeant Nadav Cohen
2024-04-06,עידו ברוך,סרן,עוצבת הקומנדו,M,21,תל מונד,"מפקד צוות בביה""ס לקומנדו, שירת ביחידת אגוז, עוצבת הקומנדו, נפל בקרב בדרום הרצועה. הועלה מדרגת סגן לדרגת סרן לאחר מותו.",2337.0,https://www.idf.il/נופלים/חללי-המלחמה/עידו-ברוך/,Captain Ido Baruch
2024-04-06,אמיתי אבן שושן,סמל,עוצבת הקומנדו,M,20,עזריאל,"לוחם בהכשרה בביה""ס לקומנדו, עוצבת הקומנדו, נפל בקרב בדרום הרצועה. הועלה מדרגת רב""ט לדרגת סמל לאחר מותו.",2338.0,https://www.idf.il/נופלים/חללי-המלחמה/אמיתי-אבן-שושן/,Sergeant Amitai Even Shoshan
2024-04-06,ריף הרוש,סמל,עוצבת הקומנדו,M,20,קיבוץ רמת דוד,"לוחם בהכשרה בביה""ס לקומנדו, עוצבת הקומנדו, נפל בקרב בדרום הרצועה. הועלה מדרגת רב""ט לדרגת סמל לאחר מותו.",2339.0,https://www.idf.il/נופלים/חללי-המלחמה/ריף-הרוש/,Sergeant Reef Harush
2024-04-06,עילאי צעיר,סמל,עוצבת הקומנדו,M,20,קידר,"לוחם בהכשרה בביה""ס לקומנדו, עוצבת הקומנדו, נפל בקרב בדרום הרצועה. הועלה מדרגת רב""ט לדרגת סמל לאחר מותו.",2340.0,https://www.idf.il/נופלים/חללי-המלחמה/עילאי-צעיר/,Sergeant Ilai Zair
2024-04-17,דור זימל,"רס""ן",חטיבת עציוני (6),M,27,אבן יהודה,"סגן מפקד פלוגה בגדוד 8103, חטיבת עציוני (6), נפטר מפצעיו לאחר שנפצע באורח קשה בתאריך 17.4.2024 כתוצאה משיגורים שבוצעו משטח לבנון לעבר ערב על עראמשה. הועלה מדרגת סרן לדרגת רס""ן לאחר מותו.",2341.0,https://www.idf.il/נופלים/חללי-המלחמה/דור-זימל/,Major (res.) Dor Zimel
2024-04-22,סאלם אלכרישאת,"רס""ל (במיל')",חטיבה צפונית,M,42,אבו רובעייה,"גשש בחטיבה הצפונית, אוגדת עזה, נפל בקרב בצפון הרצועה. הועלה מדרגת סמ""ר לדרגת רס""ל לאחר מותו.",2343.0,https://www.idf.il/נופלים/חללי-המלחמה/סאלם-אלכרישאת/,Sergeant first class ‏Salm Alkreshat
2024-04-29,קאלקידן מהרי,"רס""ר (במיל')",חטיבת כרמלי (2),M,37,פתח תקווה,"לוחם בגדוד 223, חטיבת כרמלי (2), נפל בקרב במרכז הרצועה.",2345.0,https://www.idf.il/נופלים/חללי-המלחמה/קאלקידן-מהרי/,Master sergeant (res.) Kalkidan Mehar
2024-04-29,עידו אביב," רס""ר (במיל')",עוצבת יפתח (679),M,28,כרמיאל,"לוחם במסייעת שריון, בגדוד חש""ן 9232, עוצבת יפתח (679), נפל בקרב במרכז הרצועה. הועלה מדרגת רס""ל לדרגת רס""ר לאחר מותו.",2346.0,https://www.idf.il/נופלים/חללי-המלחמה/עידו-אביב/,Master sergeant (res.) Ido Aviv
2024-05-05,ראובן מרק מורדכי אסולין,"סמ""ר",חטיבת גבעתי,M,19,רעננה,"לוחם בגדוד שקד, חטיבת גבעתי, נפל בקרב בעוטף עזה. הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.",2349.0,https://www.idf.il/נופלים/חללי-המלחמה/ראובן-מרק-מורדכי-אסולין/,Staff sergeant Ruben Marc Mordechai Assouline
2024-05-05,עידו טסטה,"סמ""ר",חטיבת גבעתי,M,19,ירושלים,"לוחם בגדוד שקד, חטיבת גבעתי, נפל בקרב בעוטף עז. הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.",2348.0,https://www.idf.il/נופלים/חללי-המלחמה/עידו-טסטה/,Staff sergeant Ido Testa
2024-05-05,טל שביט,"סמ""ר","חטיבת הנח""ל",M,21,כפר גלעדי,"לוחם בגדוד 931, חטיבת הנח""ל, נפל בקרב  בעוטף עזה. הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.",2347.0,https://www.idf.il/נופלים/חללי-המלחמה/טל-שביט/,Staff sergeant Tal Shavit
2024-05-05,מיכאל רוזל,סמל,"חטיבת הנח""ל",M,18,ראשון לציון,"לוחם בגדוד 931, חטיבת הנח""ל, נפל בקרב בעוטף עזה. הועלה מדרגת רב""ט לדרגת סמל לאחר מותו.",2350.0,https://www.idf.il/נופלים/חללי-המלחמה/מיכאל-רוזל/,sergeant Michael Ruzal
2024-05-06,דן קמחג׳י,רס״ר (מיל׳),עוצבת חצי האש (551),M,31,כפר האורנים,"לוחם בגדוד סיור 6551, עוצבת חצי האש (551), נפל במהלך פעילות מבצעית בצפון הארץ.",2351.0,https://www.idf.il/נופלים/חללי-המלחמה/נחמן-נתן-הרץ/,Master sergeant (res.) Nahman Natan Hertz
2024-05-06,נחמן נתן הרץ,רס״ר (מיל׳),עוצבת חצי האש (551),M,31,אלעזר,"לוחם בגדוד סיור 6551, עוצבת חצי האש (551), נפל במהלך פעילות מבצעית בצפון הארץ.",2352.0,https://www.idf.il/נופלים/חללי-המלחמה/דן-קמחג-י/,Master sergeant (res.) Dan Kamkagi
2024-05-08,חיים סבח,"סמ""ר",חיל הגנת הגבולות,M,20,חולון,"לוחם בגדוד 869, עוצבת הגליל (91), נפל במהלך פעילות מבצעית בצפון הארץ.",2354.0,https://www.idf.il/נופלים/חללי-המלחמה/חיים-סבח/,Staff sergeant Haim Sabach
2024-05-10,איתי לבני,סמל,"חטיבת הנח""ל",M,19,רמת השרון,"לוחם בגדוד 931, חטיבת הנח״ל, נפל בקרב בצפון רצועת עזה. הועלה מדרגת רב""ט לדרגת סמל לאחר מותו.",2355.0,https://www.idf.il/נופלים/חללי-המלחמה/איתי-לבני/,Sergeant Itay Livny
2024-05-10,יוסף דסה,סמל,"חטיבת הנח""ל",M,19,קריית ביאליק,"לוחם בגדוד 931, חטיבת הנח""ל, נפל בקרב בצפון רצועת עזה. הועלה מדרגת רב""ט לדרגת סמל לאחר מותו.",2356.0,https://www.idf.il/נופלים/חללי-המלחמה/יוסף-דסה/,Sergeant Yosef Dassa
2024-05-10,ארמיאס מקוריאו,סמל,"חטיבת הנח""ל",M,19,באר שבע,"לוחם בגדוד 931, חטיבת הנח""ל, נפל בקרב בצפון רצועת עז. הועלה מדרגת רב""ט לדרגת סמל לאחר מותו.",2357.0,https://www.idf.il/נופלים/חללי-המלחמה/ארמיאס-מקוריאו/,Sergeant Ermiyas Mekuriyaw
2024-05-10,דניאל לוי,סמל,"חטיבת הנח""ל",M,19,קרית מוצקין,"לוחם בגדוד 931, חטיבת הנח״ל, נפל בקרב בצפון רצועת עזה. הועלה מדרגת רב""ט לדרגת סמל לאחר מותו.",2358.0,https://www.idf.il/נופלים/חללי-המלחמה/דניאל-לוי/,Sergeant Daniel Levy
2024-05-10,אריאל צים,"סמ""ר","חטיבת הנח""ל",M,20,מודיעין,"לוחם בגדוד 931, חטיבת הנח""ל, נפל בקרב בצפון רצועת עזה. הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.",2359.0,https://www.idf.il/נופלים/חללי-המלחמה/אריאל-צים/,Staff sergeant Ariel Tsym
2024-05-14,עירא יאיר גיספן,סמל,עוצבת סער מגולן (7),M,19,פתח תקווה,"לוחם בגדוד 75, עוצבת 'סער מגולן' (7), נפל בקרב בדרום רצועת עזה. הועלה מדרגת רב""ט לדרגת סמל לאחר מותו.",2360.0,https://www.idf.il/נופלים/חללי-המלחמה/עירא-יאיר-גיספן/,Sergeant Ira Yair Gispan
2024-05-15,רועי בית יעקב,סרן,חטיבת הצנחנים,M,22,עלי,"קצין לוחם בגדוד 202, חטיבת הצנחנים, נפל בקרב בצפון רצועת עזה. הועלה מדרגת סגן לדרגת סרן לאחר מותו.",2363.0,https://www.idf.il/נופלים/חללי-המלחמה/רועי-בית-יעקב/,Captain Roy Beit Yaakov
2024-05-15,גילעד אריה בוים,"סמ""ר",חטיבת הצנחנים,M,22,קרני שומרון,"לוחם בגדוד 202, חטיבת הצנחנים, נפל בקרב בצפון רצועת עזה.",2364.0,https://www.idf.il/נופלים/חללי-המלחמה/גילעד-אריה-בוים/,Staff sergeant Gilad Arye Boim
2024-05-15,דניאל חמו,סמל,חטיבת הצנחנים,M,20,טבריה,"לוחם בגדוד 202, חטיבת הצנחנים, נפל בקרב בצפון רצועת עזה,. הועלה מדרגת רב""ט לדרגת סמל לאחר מותו.",2365.0,https://www.idf.il/נופלים/חללי-המלחמה/דניאל-חמו/,Sergeant Daniel Chemu
2024-05-15,אילן כהן,סמל,חטיבת הצנחנים,M,20,כרמיאל,"לוחם בגדוד 202, חטיבת הצנחנים, נפל בקרב בצפון רצועת עזה. הועלה מדרגת רב""ט לדרגת סמל לאחר מותו.",2366.0,https://www.idf.il/נופלים/חללי-המלחמה/אילן-כהן/,Sergeant Ilan Cohen
2024-05-15,בצלאל דוד שעשוע,"סמ""ר",חטיבת הצנחנים,M,22,תל אביב,"לוחם בגדוד 202, חטיבת הצנחנים, נפל בקרב בצפון רצועת עזה. הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.",2367.0,https://www.idf.il/נופלים/חללי-המלחמה/בצלאל-דוד-שעשוע/,Staff sergeant Betzlel David Shashuah
2024-05-16,רן יעבץ,"רס""ם (במיל')","חטיבת ביסלמ""ח (828)",M,39,מודיעין,"לוחם בגדוד סיור 6828 , חטיבת ביסל""ח (828), נפל במהלך פעילות מבצעית בעוטף עזה.",2377.0,https://www.idf.il/נופלים/חללי-המלחמה/רן-יעבץ/,Sergeant major Ran Yavetz
2024-05-17,בן אבישי,סמל,חטיבת הצנחנים,M,20,נהריה,"חייל בפלוגת התקשוב של חטיבת הצנחנים, נפל בקרב בצפון רצועת עזה.",2368.0,https://www.idf.il/נופלים/חללי-המלחמה/בן-אבישי/,Sergeant Ben Avishy
2024-05-18,נועם בטאן,"סמ""ר",חטיבת גבעתי,M,20,"מושב יד רמב""ם","לוחם בסיירת גבעתי, נפל בקרב בדרום רצועת עזה. הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.",2369.0,https://www.idf.il/נופלים/חללי-המלחמה/נועם-בטאן/,Sergeant Noam Bittan
2024-05-18,נחמן מאיר חיים וקנין,"סמ""ר",חטיבת גבעתי,M,20,אילת,"לוחם בסיירת גבעתי, נפל בקרב בדרום רצועת עזה. הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.",2370.0,https://www.idf.il/נופלים/חללי-המלחמה/נחמן-מאיר-חיים-וקנין/,First sergeant Nachman Meir Haim Vaknin
2024-05-19,גל שבת,"רס""ן",חטיבת הצנחנים,M,24,קציר,"מ""פ חץ בגדוד 202, חטיבת הצנחנים, נפטר מפצעיו לאחר שנפצע באורח קשה בתאריך 15.5.2024 בהיתקלות עם מחבלים בצפון רצועת עזה.",2371.0,https://www.idf.il/נופלים/חללי-המלחמה/גל-שבת/,Major Gal Shabbat
2024-05-22,ישראל יודקין,סרן,חטיבת כפיר,M,22,"כפר חב""ד","לוחם בחטיבת כפיר, נפל בקרב בצפון רצועת עזה. הועלה מדרגת סגן לדרגת סרן לאחר מותו.",2373.0,https://www.idf.il/נופלים/חללי-המלחמה/ישראל-יודקין/,Captain Israel Yudkin
2024-05-22,גדעון חי דירוא,"רס""ר (במיל')",חיל ההנדסה הקרבית,M,33,תל אביב,"לוחם ביחידת יהל""ם, נפל בקרב בצפון רצועת עזה.",2374.0,https://www.idf.il/נופלים/חללי-המלחמה/גדעון-חי-דירוא/,Chief Sergeant First Class Gideon Chay DeRowe
2024-05-22,אליהו (אלי) חיים אמסלם,"סמ""ר",חטיבת כפיר,M,21,רעננה,"לוחם בחטיבת כפיר, נפל בקרב בצפון רצועת עזה.",2372.0,https://www.idf.il/נופלים/חללי-המלחמה/אליהו-חיים-אמסלם/,Staff Sergeant Eliyahau Haim Emsallem
2024-05-26,בצלאל צבי קובץ,"סמ""ר",חטיבת כפיר,M,20,ירושלים,"לוחם בגדוד נצח יהודה, חטיבת כפיר, נפטר מפצעיו לאחר שנפצע באורח קשה ב-22.5.2024 בקרב בצפון רצועת עזה.",2375.0,https://www.idf.il/נופלים/חללי-המלחמה/בצלאל-צבי-קובץ/,Staff Sergeant Betzalel Zvi Kovach
2024-05-26,סהר סודאי,"סמ""ר",חטיבת גבעתי,M,20,תל אביב,"לוחם בגדוד רותם, חטיבת גבעתי, נפל בקרב בצפון רצועת עזה.",2376.0,https://www.idf.il/נופלים/חללי-המלחמה/סהר-סודאי/,Staff Sergeant Sahar Sudaei
2024-05-28,עידו אפל,"סמ""ר","חטיבת הנח""ל",M,21,צופר,"לוחם בגדוד 50, חטיבת הנח""ל, נפל בקרב בדרום רצועת עזה. הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.",2388.0,https://www.idf.il/נופלים/חללי-המלחמה/עידו-אפל/,Staff sergeant Ido Appel
2024-05-28,אמיר גלילוב,"סמ""ר","חטיבת הנח""ל",M,20,שמשית,"לוחם בגדוד 50, חטיבת הנח""ל, נפל בקרב בדרום רצועת עזה.",2386.0,https://www.idf.il/נופלים/חללי-המלחמה/אמיר-גלילוב/,Staff sergeant Amir Galilove
2024-05-28,אורי בר אור,"סמ""ר","חטיבת הנח""ל",M,21,מדרשת בן גוריון,"לוחם בגדוד 50, חטיבת הנח""ל, נפל בקרב בדרום רצועת עזה. הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.",2387.0,https://www.idf.il/נופלים/חללי-המלחמה/אורי-בר-אור/,Staff sergeant Uri Bar Or
2024-05-30,ידידיה אזוגי,"סמ""ר",חטיבת הצנחנים,M,21,רבבה,"לוחם בגדוד 101, חטיבת הצנחנים, נפל בקרב בצפון רצועת עזה.",2391.0,https://www.idf.il/נופלים/חללי-המלחמה/ידידיה-אזוגי/,.Staff sergeant Yedidya Azugi
2024-05-30,אליה הלל,"סמ""ר",חטיבת כפיר,M,20,תל ציון,"לוחם בגדוד נחשון (90), חטיבת כפיר, נפל בפעילות מבצעית במרחב חטיבת שומרון. הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.",2389.0,https://www.idf.il/נופלים/חללי-המלחמה/אליה-הלל/,Staff sergeant Eliya Hilel
2024-05-30,דייגו שוישה הרסאג׳,"סמ""ר",חטיבת כפיר,M,20,תל אביב,"לוחם בגדוד נחשון (90), חטיבת כפיר, נפל בפעילות מבצעית במרחב חטיבת שומרון. הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.",2390.0,https://www.idf.il/נופלים/חללי-המלחמה/דייגו-שוישה-הרסאג/,Staff sergeant Diego Shvisha harsaj
2024-05-30,אדר גבריאל,"רס""ל (במיל')","חטיבת ביסל""ח",M,24,קיסריה,"לוחם בגדוד סיור 6828, חטיבת ביסל""ח (828), נפל בקרב בצפון רצועת עזה.",2392.0,https://www.idf.il/נופלים/חללי-המלחמה/אדר-גבריאל/,Sergeant first class Adar Gavriel
2024-05-30,יהונתן אליאס,סמל,חטיבת גבעתי,M,20,ירושלים,"לוחם בסיירת גבעתי, נפל בקרב בדרום רצועת עזה. הועלה מדרגת רב""ט לדרגת סמל לאחר מותו.",2393.0,https://www.idf.il/נופלים/חללי-המלחמה/יהונתן-אליאס/,Sergeant Yehonatan Elias
2024-06-05,רפאל קאודרס,"סמ""ר (במיל')",חטיבת אלון (228),M,39,צור הדסה,"רכז מסורת ורוח בגדוד 5030, חטיבת אלון (228), נפל בלחימה בצפון. הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.",2395.0,https://www.idf.il/נופלים/חללי-המלחמה/רפאל-קאודרס,First sergeant (res.) Refael Kauders
2024-06-06,זייד מזאריב,"רס""ם ",חיל הגנת הגבולות,M,34,זרזיר,"גשש בחטיבה מרחבית דרומית, חיל הגנת הגבולות, נפל בקרב בדרום רצועת עזה.  הועלה מדרגת רס""ם לדרגת רס""ב לאחר מותו.",2394.0,https://www.idf.il/נופלים/חללי-המלחמה/זייד-מזאריב,Sergeant major Zeed Mazarib
2024-06-10,אלמוג שלום,סמל,חטיבת גבעתי,M,19,קיבוץ חמדיה ,"לוחם בהכשרה בסיירת גבעתי, נפל בקרב בדרום רצועת עזה. הועלה מדרגת רב""ט לדרגת סמל לאחר מותו.",2396.0,https://www.idf.il/נופלים/חללי-המלחמה/אלמוג-שלום,Sergeant Almog Shalom
2024-06-10,יאיר לוין,סמל,חטיבת גבעתי,M,19,גבעת הראל,"לוחם בהכשרה בסיירת גבעתי, נפל בקרב בדרום רצועת עזה. הועלה מדרגת רב""ט לדרגת סמל לאחר מותו.",2397.0,https://www.idf.il/נופלים/חללי-המלחמה/יאיר-לוין,Sergeant Yair Levin
2024-06-10,איתן קרלסברון,"סמ""ר",חטיבת גבעתי,M,20,מודיעין מכבים רעות,"לוחם בסיירת גבעתי, נפל בקרב בדרום רצועת עזה. הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.",2398.0,https://www.idf.il/נופלים/חללי-המלחמה/איתן-קרלסברון,.Staff sergeant Eitan Karlsbrun
2024-06-10,טל פשבילסקי (שאולוב),"רס""ן",חטיבת גבעתי,M,24,גדרה,"מפקד פלוגה בהכשרה בסיירת גבעתי, נפל בקרב בדרום רצועת עזה. הועלה מדרגת סרן לדרגת רס""ן לאחר מותו.",2399.0,https://www.idf.il/נופלים/חללי-המלחמה/טל-פשבילסקי-שאולוב,Major Tal Pshebilski Shaulov
2024-06-15,ווסים מחמוד,סרן ,עוצבת עקבות הברזל (401),M,23,בית ג'ן,"סגן מפקד פלוגה בגדוד 601, בעוצבת עקבות הברזל (401), נפל בקרב בדרום רצועת עזה. הועלה מדרגת סגן לדרגת סרן לאחר מותו. ",2400.0,https://www.idf.il/נופלים/חללי-המלחמה/ווסים-מחמוד,captain Wassem Mahmoud
2024-06-15,יאיר רויטמן,סמל ,חטיבת גבעתי,M,19,קרני שומרון,"לוחם בהכשרה בסיירת גבעתי, נפטר מפצעיו לאחר שנפצע באורח קשה ב- 10.06.2024 בקרב בדרום רצועת עזה. הועלה מדרגת רב""ט לדרגת סמל לאחר מותו. ",2401.0,https://www.idf.il/נופלים/חללי-המלחמה/יאיר-רויטמן,sergeant Yair roitman
2024-06-15,איתן קופלוביץ,סרן (מיל'),חטיבה 8,M,28,ירושלים,"קצין לוחם בגדוד חש""ן 129, חטיבה 8, נפל בקרב בצפון רצועת עזה.",2402.0,https://www.idf.il/נופלים/חללי-המלחמה/איתן-קופלוביץ,captain Eitan Koplovich
2024-06-15,אילון ויס,"רס""ב (מיל')",חטיבה 8,M,49,פסגות,"לוחם בגדוד חש""ן 129, חטיבה 8, נפל בקרב בצפון רצועת עזה.",2403.0,https://www.idf.il/נופלים/חללי-המלחמה/אילון-ויס,Warrant officer (res.) Elon Waiss
2024-06-15,אליהו משה צימבליסט,סמל,עוצבת עקבות הברזל (401),M,21,בית שמש,"לוחם בגדוד 601, עוצבת עקבות הברזל (401), נפל בקרב בדרום רצועת עזה. הועלה מדרגת רב""ט לדרגת סמל לאחר מותו. <br <brצה""ל משתתף בצער המשפחה וימשיך ללוותה.",2404.0,https://www.idf.il/נופלים/חללי-המלחמה/אליהו-משה-צימבליסט,Sergeant Elyahu Moshe Zimbalist
