data,date,time,alertDate,category,category_desc,matrix_id,rid
עוטף עזה 230,23.08.2014,15:28:08,2014-08-23T15:28:00,1,ירי רקטות וטילים,1,1356
 מרחב אשדוד 267,23.08.2014,15:41:43,2014-08-23T15:42:00,1,ירי רקטות וטילים,1,1357
מרחב אשדוד 268,23.08.2014,15:41:43,2014-08-23T15:42:00,1,ירי רקטות וטילים,1,1357
מרחב אשדוד 271,23.08.2014,15:41:52,2014-08-23T15:42:00,1,ירי רקטות וטילים,1,1358
 מרחב אשדוד 273,23.08.2014,15:41:52,2014-08-23T15:42:00,1,ירי רקטות וטילים,1,1358
 מרחב אשדוד 267,23.08.2014,15:41:52,2014-08-23T15:42:00,1,ירי רקטות וטילים,1,1358
 מרחב אשדוד 268,23.08.2014,15:41:52,2014-08-23T15:42:00,1,ירי רקטות וטילים,1,1358
 מרחב אשדוד 266,23.08.2014,15:41:54,2014-08-23T15:42:00,1,ירי רקטות וטילים,1,1359
 מרחב אשדוד 268,23.08.2014,15:41:54,2014-08-23T15:42:00,1,ירי רקטות וטילים,1,1359
מרחב אשדוד 271,23.08.2014,15:41:54,2014-08-23T15:42:00,1,ירי רקטות וטילים,1,1359
 מרחב אשדוד 273,23.08.2014,15:41:54,2014-08-23T15:42:00,1,ירי רקטות וטילים,1,1359
 מרחב אשדוד 267,23.08.2014,15:41:54,2014-08-23T15:42:00,1,ירי רקטות וטילים,1,1359
 מרחב אשדוד 272,23.08.2014,15:42:30,2014-08-23T15:43:00,1,ירי רקטות וטילים,1,1360
 מרחב אשדוד 273,23.08.2014,15:42:30,2014-08-23T15:43:00,1,ירי רקטות וטילים,1,1360
 מרחב אשדוד 267,23.08.2014,15:42:30,2014-08-23T15:43:00,1,ירי רקטות וטילים,1,1360
 מרחב אשדוד 268,23.08.2014,15:42:30,2014-08-23T15:43:00,1,ירי רקטות וטילים,1,1360
מרחב אשדוד 271,23.08.2014,15:42:30,2014-08-23T15:43:00,1,ירי רקטות וטילים,1,1360
 מרחב אשדוד 266,23.08.2014,15:42:30,2014-08-23T15:43:00,1,ירי רקטות וטילים,1,1360
 מרחב אשדוד 272,23.08.2014,15:42:34,2014-08-23T15:43:00,1,ירי רקטות וטילים,1,1361
 מרחב אשדוד 273,23.08.2014,15:42:34,2014-08-23T15:43:00,1,ירי רקטות וטילים,1,1361
 מרחב אשדוד 267,23.08.2014,15:42:34,2014-08-23T15:43:00,1,ירי רקטות וטילים,1,1361
 מרחב אשדוד 266,23.08.2014,15:42:34,2014-08-23T15:43:00,1,ירי רקטות וטילים,1,1361
מרחב אשדוד 268,23.08.2014,15:42:34,2014-08-23T15:43:00,1,ירי רקטות וטילים,1,1361
מרחב אשדוד 266,23.08.2014,15:42:40,2014-08-23T15:43:00,1,ירי רקטות וטילים,1,1362
 מרחב אשדוד 272,23.08.2014,15:42:40,2014-08-23T15:43:00,1,ירי רקטות וטילים,1,1362
 מרחב אשדוד 273,23.08.2014,15:42:40,2014-08-23T15:43:00,1,ירי רקטות וטילים,1,1362
 מרחב אשדוד 272,23.08.2014,15:42:49,2014-08-23T15:43:00,1,ירי רקטות וטילים,1,1363
מרחב אשדוד 266,23.08.2014,15:42:49,2014-08-23T15:43:00,1,ירי רקטות וטילים,1,1363
מרחב אשדוד 272,23.08.2014,15:42:52,2014-08-23T15:43:00,1,ירי רקטות וטילים,1,1364
 עוטף עזה 223,23.08.2014,15:58:38,2014-08-23T15:59:00,1,ירי רקטות וטילים,1,1365
עוטף עזה 225,23.08.2014,15:58:38,2014-08-23T15:59:00,1,ירי רקטות וטילים,1,1365
עוטף עזה 224,23.08.2014,16:02:38,2014-08-23T16:03:00,1,ירי רקטות וטילים,1,1366
 עוטף עזה 231,23.08.2014,16:37:14,2014-08-23T16:37:00,1,ירי רקטות וטילים,1,1367
עוטף עזה 230,23.08.2014,16:37:14,2014-08-23T16:37:00,1,ירי רקטות וטילים,1,1367
עוטף עזה 230,23.08.2014,16:37:14,2014-08-23T16:37:00,1,ירי רקטות וטילים,1,1368
 עוטף עזה 231,23.08.2014,16:37:14,2014-08-23T16:37:00,1,ירי רקטות וטילים,1,1368
עוטף עזה 223,23.08.2014,16:47:35,2014-08-23T16:48:00,1,ירי רקטות וטילים,1,1369
עוטף עזה 224,23.08.2014,16:59:36,2014-08-23T17:00:00,1,ירי רקטות וטילים,1,1370
עוטף עזה 224,23.08.2014,16:59:36,2014-08-23T17:00:00,1,ירי רקטות וטילים,1,1371
 עוטף עזה 231,23.08.2014,17:09:34,2014-08-23T17:10:00,1,ירי רקטות וטילים,1,1372
עוטף עזה 230,23.08.2014,17:09:34,2014-08-23T17:10:00,1,ירי רקטות וטילים,1,1372
עוטף עזה 218,23.08.2014,17:14:32,2014-08-23T17:15:00,1,ירי רקטות וטילים,1,1373
מרחב אשקלון 238,23.08.2014,17:14:52,2014-08-23T17:15:00,1,ירי רקטות וטילים,1,1374
 עוטף עזה,23.08.2014,17:14:52,2014-08-23T17:15:00,1,ירי רקטות וטילים,1,1374
עוטף עזה 236,23.08.2014,17:14:52,2014-08-23T17:15:00,1,ירי רקטות וטילים,1,1374
מרחב אשקלון 238,23.08.2014,17:15:09,2014-08-23T17:15:00,1,ירי רקטות וטילים,1,1375
עוטף עזה,23.08.2014,17:15:09,2014-08-23T17:15:00,1,ירי רקטות וטילים,1,1375
 עוטף עזה 217,23.08.2014,17:41:14,2014-08-23T17:41:00,1,ירי רקטות וטילים,1,1376
עוטף עזה 218,23.08.2014,17:41:14,2014-08-23T17:41:00,1,ירי רקטות וטילים,1,1376
 עוטף עזה 217,23.08.2014,17:41:35,2014-08-23T17:42:00,1,ירי רקטות וטילים,1,1377
עוטף עזה 218,23.08.2014,17:41:35,2014-08-23T17:42:00,1,ירי רקטות וטילים,1,1377
 מרחב אשדוד 272,23.08.2014,17:54:49,2014-08-23T17:55:00,1,ירי רקטות וטילים,1,1378
 מרחב אשדוד 276,23.08.2014,17:54:49,2014-08-23T17:55:00,1,ירי רקטות וטילים,1,1378
 מרחב אשקלון 248,23.08.2014,17:54:49,2014-08-23T17:55:00,1,ירי רקטות וטילים,1,1378
 מרחב אשדוד 273,23.08.2014,17:54:49,2014-08-23T17:55:00,1,ירי רקטות וטילים,1,1378
מרחב אשדוד 275,23.08.2014,17:54:49,2014-08-23T17:55:00,1,ירי רקטות וטילים,1,1378
 מרחב אשקלון 245,23.08.2014,17:54:49,2014-08-23T17:55:00,1,ירי רקטות וטילים,1,1378
 מרחב אשקלון 245,23.08.2014,17:55:02,2014-08-23T17:55:00,1,ירי רקטות וטילים,1,1379
 מרחב אשדוד 272,23.08.2014,17:55:02,2014-08-23T17:55:00,1,ירי רקטות וטילים,1,1379
 מרחב אשדוד 276,23.08.2014,17:55:02,2014-08-23T17:55:00,1,ירי רקטות וטילים,1,1379
