date,text
2024-07-31 20:07:25,"מצורפת הודעת דובר צה״ל בנושא סיום קורס מפעילי כטמ״ם: 

מצורף סרטון מדבריו של מפקד חיל האוויר, אלוף תומר בר:"
2024-07-31 22:10:35,"מצורפת הודעת דובר צה""ל בנושא טקס חילופי מפקד עוצבת ""האש"" (98):"
2024-08-01 07:52:25,"בהמשך להתרעות שהופעלו לפני זמן קצר בצפון הארץ, מדובר בזיהוי שווא."
2024-08-01 08:52:34,"כלי טיס של חיל האוויר, בשיתוף מרכז האש של פיקוד הדרום, תקפו והשמידו במרחב ח׳אן יונס משגרים טעונים אשר כוונו לשטח הארץ. 

לוחמי צוותי הקרב החטיבתיים בפיקוד אוגדה 162 ממשיכים לפעול במרחב רפיח. לוחמי צק״ח הנח״ל פועלים כעת באופן ממוקד במרחב תל אל-סולטן, והשמידו מבנה ממולכד במרחב ממנו פעלו מחבלי חמאס. 

במקביל, כוחות אוגדה 252 ממשיכים לפעול כנגד תשתיות טרור במרכז ברצועה. 
ביממה האחרונה, בהכוונת חטיבת האש 454, כלי טיס תקף וחיסל מספר חוליות מחבלים שהיוו איום על כוחותינו במרחב. 

ביממה האחרונה, כלי טיס ומטוסי קרב של חיל האוויר תקפו כ-35 מטרות טרור ברצועת עזה, בהן חוליות מחבלים חמושות, מבנים צבאיים ותשתיות טרור נוספות.

מצורף תיעוד מתקיפות צה״ל ברצועת עזה: 

מצורפות תמונות מפעילות הכוחות ברצועת עזה:"
2024-08-01 09:49:22,"""הרועם"" מגיע לצאלים:"
2024-08-01 11:27:57,לאחר בדיקה מודיעינית - ניתן לאשר:
2024-08-01 11:50:26,"מצורפת תעודת זהות בנושא חיסולו של מחמד דף, ראש הזרוע הצבאית של חמאס:"
2024-08-01 12:33:54,"בהמשך להתרעות שהופעלו לפני זמן קצר במרחב שניר, מדובר בזיהוי שווא."
2024-08-01 14:29:40,"24 מבוקשים מארגוני הטרור חמאס וגא״פ נעצרו הלילה ביהודה ושומרון. זאת במסגרת פעילות התקפית וסיכול טרור שביצעו כוחות צה״ל ושב""כ בכפרים ובערים הפלסטיניות. הפעילות הסיכולית נמשכת כל העת וכוללת סיורים, מעצרים ובידוקים. 

במבצע בכובר שבבנימין נעצר מבוקש ותוחקרו עשרות חשודים בפעילויות טרור. בכפר נעמה, בית רימא, שוקבא ואל מידיא שבחטיבת אפרים עצרו הכוחות שישה מבוקשים.
בבית כחיל, חברון ודורא שבחטיבת יהודה עצרו הכוחות 11 מבוקשים ובשכם ותלפית שבחטיבת שומרון נעצרו שבעה מבוקשים נוספים.

בנוסף, כוחות צה״ל מתגברים פעולות הגנה בצירים וביישובים ביהודה ושומרון. צה״ל ערוך ומתואם יחד עם כוחות הביטחון והרשויות בגזרת יהודה ושומרון לתרחישים השונים."
2024-08-01 16:18:05,"""'פרא' זו עוצמה מתפרצת, זה DNA"":"
2024-08-01 17:11:08,"מצורפת הודעת דובר צה״ל בנושא חילופי מפקד חטיבת ""יהודה"":"
2024-08-01 17:49:22,"צה״ל תקף באמצעות מטוס קרב של חיל האוויר ובהכוונת מידע מודיעיני של אמ״ן, שב״כ ופיקוד הדרום, מחבלים שפעלו במתחם בית הספר ״דלאל״ בשכונת שג׳אעיה בעיר עזה. המתחם שימש את ארגון הטרור חמאס כמקום מסתור למחבלים ולמפקדים בארגון. במתחם זה תוכננו פעולות טרור כנגד מדינת ישראל.

טרם התקיפה ננקטו צעדים רבים בכדי לצמצם את הסיכוי לפגיעה באזרחים, לרבות שימוש בחימוש וחוזי מדויק ומידע מודיעיני נוסף.

ארגון הטרור חמאס מפר באופן שיטתי את הדין הבין-לאומי, תוך ניצול אכזרי של מוסדות אזרחיים והאוכלוסייה כמגן אנושי לפעולות טרור."
2024-08-01 20:38:36,"הודעה משותפת לדובר צה״ל ודוברות שב״כ:



בפעילות משותפת של שב״כ וצה״ל, מטוס קרב תקף וחיסל את אסמאעיל גול, חבר בזרוע הצבאית של חמאס ומחבל נוח׳בה שלקח חלק בטבח הרצחני בשבעה באוקטובר. 

בנוסף, כחלק מתפקידו בזרוע הצבאית הדריך אחרים כיצד לתעד את הלחימה, ולקח חלק פעיל בתיעוד והפצת סרטוני פיגועים נגד כוחות צה״ל. פעילותו זו מהווה חלק בלתי נפרד מהפעילות הצבאית של ארגון הטרור.

צה״ל ושב״כ פועלים בכל המאמצים לפגוע ולחסל מחבלים שלקחו חלק בטבח השבעה באוקטובר, וכך ימשיכו לעשות."
2024-08-01 23:15:57,"בהמשך להתרעות שהופעלו בשעה 21:44 במרחב הגליל המערבי, זוהו מספר שיגורים שחצו מלבנון, חלקם יורטו והשאר נפלו בשטחים פתוחים, אין נפגעים.

בסגירת מעגל מהירה, מטוסי קרב של חיל האוויר תקפו את המשגר של ארגון הטרור חיזבאללה ממנו זוהו השיגורים ממרחב יאטר שבדרום לבנון.

מוקדם יותר היום צה""ל ירה באמצעות ארטילריה להסרת איום במרחבים רמיש ורמיה שבדרום לבנון.

מצורף תיעוד מתקיפת המשגר:"
2024-08-02 09:38:09,"כוחות צה״ל, בהכוונת אגף המודיעין, חיסלו באופן ממוקד את המחבל מחמד אלג׳עברי, סגן ראש תשתית ייצור אמצעי לחימה, ואחראי הכספים של תשתית הייצור בארגון הטרור גא״פ. 
מחמד היה אמון על ייצור אמצעי לחימה של הארגון בצפון הרצועה, חלוקת משכורות וכספים למחבלי הארגון, ולקח חלק פעיל בנסיון שיקום יכולות הייצור הרקטי ותשתיות הארגון.

טרם התקיפה ננקטו צעדים רבים כדי לצמצם את הסיכוי לפגיעה באזרחים, לרבות שימוש בחימוש, חוזי מדויק ומידע מודיעיני נוסף.

כוחות אוגדה 162, בהם צוותי הקרב החטיבתיים של גבעתי והנח""ל ממשיכים בלחימה ברפיח. במהלך היממה האחרונה הכוחות חיסלו כ-30 מחבלים בקרבות פנים אל פנים ובתקיפות של חיל האוויר.

צוות הקרב של חטיבת ירושלים (16) החל להילחם במרכז רצועת עזה תחת פיקוד אוגדה 252. 
כוחות החטיבה זיהו חוליית מחבלים יוצאים ממנהרת טרור על מנת לפגוע בכוחותינו. בסגירת מעגל, כלי טיס של חיל האוויר חיסל את המחבלים.
במהלך פעילות של צוות הקרב של חטיבת הראל (10), מסוק קרב של חיל האוויר השמיד מבנה בו אוחסנו חומרי נפץ ואמצעי לחימה רבים.

מצורף תיעוד מפעילות הכוחות ברחבי הרצועה: 

מצורפות תמונות מפעילות הכוחות ברחבי הרצועה:"
2024-08-02 12:05:39,"הקופסה החומה שמצילה חיים:

לכתבה המלאה:"
2024-08-02 15:26:10,"מוקדם יותר היום, מחבל מארגון הטרור חיזבאללה ניסה לשגר רקטות לעבר מרחב ערב אל עראמשה.  
השיגורים כשלו ולא חצו לשטח הארץ.

זמן קצר לאחר מכן, חטיבה 9 זיהתה במרחב וואדי חמול את המחבל ששיגר את הרקטות למרחב, ובסגירת מעגל מהירה כלי טיס של חיל האוויר תקף את המחבל.

בשעות האחרונות זוהו מספר שיגורים שחצו משטח לבנון, מרביתם נפלו בשטחים פתוחים, אין נפגעים.

צה״ל תקף בארטילריה את מקורות הירי."
2024-08-02 16:09:48,"בהמשך להתרעות שהופעלו לפני זמן קצר במרחב קריית מלאכי, זוהה שיגור אחד שחצה מדרום רצועת עזה ונפל בשטח פתוח במרחב."
2024-08-02 17:10:37,"מטוסי קרב תקפו לפני זמן קצר שני מחבלי חיזבאללה שפעלו במבנה צבאי של הארגון במרחב בליידא שבדרום לבנון. 

המחבלים הותקפו זמן קצר לאחר שזוהו על ידי כוח מאוגדה 91 במרחב ממנו בוצעו היום שיגורים לרכס רמים.  

מוקדם יותר היום, לוחמי ההגנה האווירית יירטו בהצלחה מטרה אווירית חשודה שחצתה מלבנון לצפון רמת הגולן. הופעלו התרעות במרחב על פי מדיניות.

כוחות כיבוי פועלים כעת במקום לכיבוי שריפה שפרצה כתוצאה מנפילת שברי היירוט, אין נפגעים.

מצורף תיעוד מזיהוי המחבלים ותקיפתם:"
2024-08-02 17:27:33,"הרמטכ״ל, רב-אלוף הרצי הלוי, קיים אמש (ה׳) הערכת מצב במסדרון מרכז רצועת עזה עם מפקד פיקוד הדרום, אלוף ירון פינקלמן, מפקד אוגדה 252, תת-אלוף מורן עומר ומפקדים נוספים. 

מצורף סרטון מדברי הרמטכ״ל: 

מצורף סרטון בנושא: 

מצורפות תמונות בנושא: 

מצורפים דבריו המלאים של הרמטכ״ל: ""המסר שלנו לכל המזרח התיכון השבוע - מי שתוקף אזרחי ישראל, מי שתוקף את מדינת ישראל, אנחנו מוכנים ללכת רחוק, יודעים להתאמץ מאוד להביא מודיעין מאוד מדויק, ללכת לפגוע, להרוג וגם לקחת סיכונים. תקפנו בביירות ואנחנו תוקפים בעזה, ואנחנו נהיה מאוד חזקים בהגנה, ואחר כך גם נתקוף מאוד חזק. המסר הזה הוא מסר מאוד חשוב. אי אפשר לעשות את הדברים האלה בלי להישען על זה שאנחנו יודעים שיש אנשי מילואים עם נכונות רבה מאוד, עם יכולת מקצועית מאוד גבוהה ועם רמת מסירות. צה""ל נלחם מצוין, אתם נלחמים מצוין, אבל אנחנו צריכים לדעת שיש לנו את האורך רוח, את הנחישות להמשיך לעשות את זה נכון, עד שאנחנו מגיעים למטרות המלחמה״."
2024-08-02 19:38:48,"בהמשך להתרעות שהופעלו לפני זמן קצר במרחב עוטף עזה, זוהו עשרה שיגורים שחצו מדרום הרצועה.
חלקם יורטו, השאר נפלו בשטחים פתוחים, אין נפגעים."
2024-08-02 20:01:21,"כוחות צה״ל זיהו במהלך היום מחבלים מארגון הטרור חיזבאללה פועלים במבנה צבאי של הארגון במרחב עייתא א-שעב שבדרום לבנון. 

זמן קצר לאחר הזיהוי, מטוסי קרב תקפו את המבנה בו פעלו המחבלים. 

בהמשך להתרעות שהופעלו בשעה 18:45 במרחב הגליל המערבי, זוהה שיגור אחד שחצה מלבנון ונפל בשטח פתוח, אין נפגעים.

כוחות צה""ל תקפו בארטילריה את מקורות הירי.

מצורף תיעוד מהתקיפה:"
2024-08-02 20:29:24,"בהמשך להתרעות שהופעלו לפני זמן קצר במרחב סופה, זוהו שמונה שיגורים שחצו מדרום רצועת עזה ונפלו בשטחים פתוחים, אין נפגעים."
2024-08-02 20:46:00,"בהמשך להתרעות שהופעלו לפני זמן קצר במרחב נטועה, מדובר בזיהוי שווא."
2024-08-02 21:12:39,"לאורך היום זוהו מספר שיגורי רקטות שחצו מדרום רצועת עזה למרחב העוטף, לא היו נפגעים. 

בסגירת מעגל מהאוויר, כלי טיס של חיל האוויר, בהכוונת חטיבת האש 215, בפיקוד אוגדה 162, תקפו והשמידו את המשגרים מהם שוגרו הרקטות לעוטף עזה. 

בהמשך להתרעות שהופעלו במרחב נחל עוז, לוחמי ההגנה האווירית יירטו בהצלחה שיגור אחד שחצה משטח רצועת עזה, אין נפגעים."
2024-08-03 06:46:50,"ראשוני: כלי טיס תקף מהאוויר רכב ובו חוליית מחבלים במרחב טול כרם שבחטיבת מנשה. 
פרטים נוספים בהמשך."
2024-08-03 09:14:22,"לוחמי צוותי הקרב של חטיבות הנח״ל וגבעתי, בפיקוד אוגדה 162, ממשיכים להילחם במרחב רפיח, בין היתר בשכונת תל אל-סולטאן. לאורך היממה האחרונה, הכוחות פעלו בשיתוף עם חיל האוויר, תקפו וחיסלו מספר חוליות מחבלים שזוהו פועלות במרחב.
באחת התקיפות, לוחמי צק""ח הנח""ל זיהו מספר מחבלים יוצאים מפיר מנהרה הממוקם בתוך מבנה במרחב. בסגירת מעגל, כלי טיס תקף את המבנה והפיר בו פעלו המחבלים.

כלי טיס של חיל האוויר, בהכוונת חטיבת האש 215, השמיד מבנה צבאי במרחב רפיח ממנו מחבלים ירו טילי נ""ט לעבר כוחותינו, לא היו נפגעים.

לוחמי צוותי הקרב של חטיבות 'ירושלים' (16) וחטיבת 'הראל' (10), בפיקוד אוגדה 252, ממשיכים להילחם במרכז הרצועה. 
בתקיפות כלי טיס של חיל האוויר, הכוחות השמידו ביממה האחרונה מחסן אמל""ח ומבנים צבאיים של חמאס, בהם מבנה ממנו מחבלי הארגון ירו נ""ט לעבר כוחותינו במרחב.

לאורך היממה האחרונה, כלי טיס ומטוסי קרב של חיל האוויר תקפו מטרות טרור רבות ברחבי רצועת עזה, בהן חוליות מחבלים, מבנים צבאיים, ותשתיות טרור נוספות.

מצורף תיעוד מתקיפות צה""ל ברצועת עזה: 

מצורפות תמונות מפעילות הכוחות ברחבי הרצועה:"
2024-08-03 12:07:29,"הודעה משותפת לדובר צה״ל ודוברות שב״כ:



צה""ל תקף במרחב הכפר קפין שבחטיבת מנשה, בהכוונה מודיעינית של שב""כ ובאמצעות כלי טיס של חיל האוויר, רכב ובו חמישה מחבלים שהיו בדרכם לבצע פיגוע טרור.

כוחות צה״ל, שב״כ ומג״ב ממשיכים לפעול כעת בטול-כרם שבחטיבת מנשה לסיכול טרור במרחב. 

מצורף תיעוד מתקיפת הרכב:"
2024-08-03 12:28:54,"ראשוני: כלי טיס תקף מחבלים חמושים במהלך היתקלות של כוחות הביטחון במבצע בטול כרם שבחטיבת מנשה, פרטים נוספים בהמשך."
2024-08-03 13:36:19,"צה""ל חיסל הבוקר (ש'), באמצעות כלי טיס של חיל האוויר, במרחב אל בזוריה שבדרום לבנון, את עלי נזיה עבד עלי, מחבל מרכזי בחזית הדרום של ארגון הטרור חיזבאללה. 

המחבל עבד עלי היה מעורב בפעילות הטרור של חזית הדרום ולקח חלק בתכנון וההוצאה לפועל של מגוון פעולות טרור. 
סיכולו מהווה פגיעה משמעותית בתפקוד חזית הדרום וארגון הטרור חיזבאללה  במרחב.

מצורף תיעוד מהחיסול:"
2024-08-03 14:39:05,"הודעה משותפת לדובר צה""ל ודוברות שב""כ:



בפעילות משותפת של צה״ל, שב״כ ומג""ב חוסלה חוליית מחבלים נוספת, במהלך היתקלות של כוחות מיחידת דובדבן בטול-כרם שבחטיבת מנשה. זוהו ארבעה מחבלים אשר פתחו בירי לעבר כוחותינו, בהכוונה מודיעינית של שב""כ, לוחמי דובדבן ויחידה 636 כלי טיס של חיל האוויר חיסל את החוליה.

מצורף תיעוד מחיסול חוליית המחבלים: 

מצורפת תמונה של הנשקים ששימשו את המחבלים:"
2024-08-03 15:23:52,"בהמשך לתקיפת ארבעת המחבלים שירו לעבר כוחותינו, מצורפת תמונת אמצעי הלחימה שאותרו על המחבלים שחוסלו:"
2024-08-03 16:21:37,"כפי שנחשף בשבוע שעבר (יום ה׳), המחבל אסמאעיל אלע'ול, שחוסל (יום רביעי, (31/07/24) היה מחבל נוח'בה בחמאס שלקח חלק בטבח ה-7 באוקטובר ושימש בחודשים האחרונים גם כעיתונאי בערוץ אלג'זירה. 

מסמך משנת 2021 שנמצא במחשבים של ארגון הטרור חמאס שנתפס ברצועה ומפרט על רשימה של אלפי פעילים בזרוע  הצבאית של הארגון, מאשר כי נכון לשנת 2021 אלע׳ול היה הנדסאי בחטיבת עזה של החמאס.

למרות הניסיונות השקריים של חמאס ואלג'זירה להציג את אלע׳ול כעיתונאי הגון - אלע'ול היה מחבל פעיל בארגון הטרור חמאס. 

מצורף המסמך של חמאס משנת 2021 שנחשף:"
2024-08-03 17:14:30,"מטוסי קרב תקפו לפני זמן קצר בהכוונה מודיעינית של אמ״ן, שב״כ ופיקוד הדרום, מחבלים שפעלו במתחם פיקוד ושליטה של ארגון הטרור חמאס. המרחב שימש בעבר כבית הספר ""חמאמה"" במרחב העיר עזה שבצפון הרצועה.

המתחם שימש כמקום מסתור עבור מחבלי חמאס, ממנו קודמו והוצאו לפועל מתווי טרור שונים נגד כוחות צה״ל ומדינת ישראל.  
בנוסף, במתחם יוצרו ואוחסנו אמצעי לחימה ששימשו את הארגון, הוכשרו והתאמנו מחבלים על שימוש בהפעלת אמצעי לחימה אלו כנגד כוחות הביטחון ומדינת ישראל. 

טרם התקיפה ננקטו צעדים רבים כדי לצמצם את הסיכוי לפגיעה באזרחים, לרבות שימוש בחימוש מותאם לסוג התקיפה, חוזי מדויק ומידע מודיעיני נוסף.

ארגון הטרור חמאס מפר באופן שיטתי את הדין הבין לאומי, תוך ניצול אכזרי של מוסדות אזרחיים והאוכלוסייה כמגן אנושי לפעולות וצרכי טרור."
2024-08-03 17:33:41,"מטוסי קרב תקפו משעות הלילה תשתיות טרור ומבנים צבאיים של חיזבאללה במרחבים טיר חרפא וכפר כילא שבדרום לבנון.

בנוסף, צה""ל תקף בירי טנקים תשתית טרור אשר שימשה את הארגון במרחב רב א-תלתין שבדרום לבנון.

בשעות האחרונות זוהו מספר שיגורים שחצו משטח לבנון לעבר הגליל העליון והמערבי, זוהתה נפילה במרחב אביבים, אין נפגעים. 
בהמשך להתרעה שהופעלה לפני כשעה במרחב שאר ישוב, מדובר בזיהוי שווא.

כוחות צה״ל תקפו בארטילריה את מקורות הירי, לצד תקיפות נוספות להסרת איום.

מצורף תיעוד מתקיפות צה""ל בדרום לבנון:"
2024-08-03 20:04:13,"בהמשך לפעילות כוחות הביטחון היום (ש') במרחב טול-כרם שבמנשה:
 
מצורף סינק של סגן מ', מפקד צוות מיחידה 636: 

מצורפים קולות קשר מתקיפת הרכב ובו המחבלים הבוקר (ש') במרחב טול-כרם: 

מצורפים חומרי ארכיון מפעילות כוחות צה""ל במרחב טול-כרם:"
2024-08-03 23:13:46,"מטוסי קרב של חיל האוויר תקפו מטרות טרור של ארגון הטרור חיזבאללה במרחב כפר כילא, בהם תשתיות טרור ומבנים צבאיים.

מוקדם יותר היום, כלי טיס של חיל האוויר חיסל מחבל של ארגון הטרור חיזבאללה במרחב דיר סירין.

בנוסף, צה""ל תקף באמצעות ארטילריה תשתיות טרור במרחב אל עדייסא שבדרום לבנון.

מצורף תיעוד מהתקיפות:"
2024-08-04 06:00:06,"לוחם שיריון מגדוד 9, עוצבת 'עקבות הברזל' (401), נפצע באורח קשה אתמול (ש׳), בקרב בדרום רצועת עזה.

הלוחם פונה לקבלת טיפול רפואי ומשפחתו עודכנה."
2024-08-04 06:54:20,"בהמשך להתרעות שהופעלו במרחב הגליל העליון במהלך הלילה, זוהו כ-30 שיגורים שחצו מלבנון. רובם יורטו על ידי לוחמי ההגנה האווירית. זוהתה נפילה במרחב בית הלל, ומספר שיגורים נפלו בשטחים פתוחים. אין נפגעים.

מטוסי קרב של חיל האוויר תקפו את המשגר של ארגון הטרור חיזבאללה ממנו זוהו השיגורים ממרחב מרג'עיון שבדרום לבנון, ותשתית טרור נוספת במרחב.

בנוסף, צה""ל תקף באמצעות ארטילריה להסרת איום במרחב אל עדייסא שבדרום לבנון.

מצורף תיעוד מהתקיפות:"
2024-08-04 11:57:00,"כלי טיס של חיל האוויר בהובלת אוגדת עזה ובהכוונה מודיעינית של אמ״ן ושב״כ, תקף באמצעות חימוש מדויק וחיסל מוקדם יותר השבוע במרחב נוציראת, את המחבל איסמעיל נופל מארגון הטרור חמאס. 
המחבל איסמעיל נופל עסק בשיגורי רקטות לעבר שטח הארץ ולקח חלק בטבח השבעה באוקטובר.

במהלך הלילה, כלי טיס של חיל האוויר תקף במרחב דיר אל בלח מחבל בעת שעסק בפעילות טרור. במהלך התקיפה, זוהו פיצוצי משנה אשר העידו על הימצאות אמצעי לחימה במרחב.

אוגדה 252 פועלת במרכז הרצועה,
ביממה האחרונה כלי טיס של חיל האוויר בשיתוף הכוחות חיסלו מספר חוליות מחבלים חמושות שהיוו איום על הכוחות בשטח והשמידו מחסן אמצעי לחימה של ארגון הטרור חמאס.

לוחמי אוגדה 162 פועלים במרחב רפיח. במהלך היממה האחרונה כלי טיס של חיל האוויר בשיתוף כוחות חטיבת הנח""ל חיסלו מספר מחבלים והשמידו תשתיות טרור.

לאורך היממה האחרונה, כלי טיס ומטוסי קרב של חיל האוויר תקפו כ-50 יעדי טרור ברחבי רצועת עזה. בין המטרות שהותקפו, חוליות מחבלים, מבנים צבאיים, עמדות תצפית ותשתיות טרור.

מצורף תיעוד מתקיפות צה""ל ברצועה: 

מצורפות תמונות מפעילות הכוחות ברחבי הרצועה:"
2024-08-04 12:05:02,"מפקד פיקוד העורף, אלוף רפי מילוא, קיים אתמול (ש׳) מפגש פיקודי בהשתתפות ראש מטה פיקוד העורף, תת-אלוף לירון דונל, מפקדי המחוזות וקציני המטה של הפיקוד. 

במסגרת המפגש התקיים דיון מעמיק על תמונת המצב הנוכחית, הערכת הסיכונים והמשך ההיערכות. 

המפגש התמקד בהעמקת הלמידה המשותפת וחיזוק המוכנות לתרחישים מבצעיים שונים, בדגש על שיח עם המרחב האזרחי והכנת האוכלוסיה להתמודדות עם מצבי חירום.

מדבריו של מפקד פיקוד העורף, אלוף רפי מילוא: ""אנחנו נחושים להמשיך ולהילחם עד שנשנה בצורה מהותית את המצב הבטחוני בצפון ונוכל להחזיר את תושבי הצפון הביתה, ממקום של ביטחון ותחושת ביטחון. אנחנו מתכוננים וערוכים לכל תרחיש ולכל תגובה. בימים האחרונים אנחנו, גם צה""ל וגם פיקוד העורף, חיזק מאוד את המוכנות שלו בשיתוף פעולה הדוק, גם עם הרשויות המקומיות וגם עם כל יחידות צה""ל. נכון לעכשיו, העורף פועל ללא מגבלות. נשנה את ההנחיות בהתאם להערכת המצב. 
אנחנו מפיצים ומחדדים את ההנחיות כל הזמן, גם במערכות ובאתרים של פיקוד העורף ואני אומר עוד פעם חשוב להקפיד על ההנחיות של פיקוד העורף. זה מציל חיים"".

מצורף סרטון בנושא: 

מצורפות תמונות בנושא:"
2024-08-04 12:35:54,"בהמשך להתרעות שהופעלו באזור השפלה לפני זמן קצר, זוהו כחמישה שיגורים שחצו מדרום רצועת עזה, זוהתה נפילה במרחב מועצה אזורית חוף אשקלון, אין נפגעים."
2024-08-04 13:51:14,"בהמשך להתרעה שהופעלה בשעה האחרונה במרחב שניר, מדובר בזיהוי שווא."
2024-08-04 13:56:00,"בתקופה האחרונה כוחות אוגדה 162 וכוחות יחידת יהל״ם פועלים לאיתור והשמדת תוואי תת-קרקע במרחב פילדלפי, עד כה איתרו והשמידו הכוחות עשרות תוואים.

בתחילת השבוע שעבר, באחד המבצעים לאיתור תת-קרקע במרחב פילדלפי אותרה מנהרה על ציר פילדלפי בגובה שלושה מטרים.
בשלב זה הכוחות ממשיכים בחקר ונטרול של התוואי התת-קרקע שאותר וכן על תוואים נוספים רחבי היקף שנמצאו.

צה״ל ישמיד באופן יסודי את כל תשתיות התת-קרקע בציר פילדלפי ויפעל בנחישות למניעת היווצרותן בעתיד. 

מצורפות תמונות של התוואי התת-קרקע בגובה שלושה מטרים שאותר על ציר פילדלפי:"
2024-08-04 14:23:33,"מצורפת הודעת דובר צה""ל בנושא סיכום דיון איוש:"
2024-08-04 15:11:10,כפיר מתרגלים לחימה בשטח האויב:
2024-08-04 15:54:21,"לפני זמן קצר מטוסי קרב של חיל האוויר תקפו בהכוונה מודיעינית של אמ״ן, שב״כ ופיקוד הדרום, מחבלים שפעלו במתחמי פיקוד ושליטה של ארגון הטרור חמאס, שהוסווה בתוך מרחבי בתי הספר ״חסן סלאמה״ ו-״נצר״ בעיר עזה.

בתי הספר שימשו כמקום מסתור ומפקדות טרור של גדוד אלפרקאן בחמאס, מהם קודמו והוצאו לפעול מתווי טרור שונים נגד כוחות צה״ל ומדינת ישראל.

טרם התקיפה ננקטו צעדים רבים כדי לצמצם את הסיכוי לפגיעה באזרחים, לרבות שימוש בחימוש וחוזי מדויק ומידע מודיעיני.

ארגון הטרור חמאס מפר באופן שיטתי את הדין הבין לאומי ופועל מתוך מחסות אזרחיים תוך ניצול אכזרי של מוסדות אזרחיים והאוכלוסיה כמגן אנושי לפעולות טרור."
2024-08-04 17:54:49,טכנולוגיה חדשה מצילת חיים:
2024-08-04 19:18:02,"הודעה משותפת לדובר צה""ל ודוברות שב""כ:



צה""ל ושב""כ חיסלו אתמול (ש׳) תשעה מחבלים בשתי תקיפות כלי טיס של חיל האוויר במרחב טול-כרם שבחטיבת מנשה.

בסיום החיסול הממוקד מהאוויר של חוליית המחבלים שהייתה בדרכה לבצע פיגוע טרור, כוחות הביטחון החלו במבצע התקפי לסיכול טרור בטול-כרם שבמנשה.

במסגרת המבצע, כלי טיס חיסל מהאוויר חוליית מחבלים חמושים שירו לעבר כוחותינו במרחב טול-כרם. אותרו אמצעי לחימה רבים על המחבלים שחוסלו. 

בחיסול הממוקד של צה""ל ושב""כ בשעות הבוקר אתמול, חוסלו חמישה מחבלים, ביניהם: 

המחבל היתם בלידי, מחבל מרכזי של ארגון הטרור חמאס בטול-כרם. המחבל היה חלק מחוליית המחבלים שביצעה את מתווי הטרור בהם נהרגו רס""ל (מיל') אלחנן אריאל קליין ז״ל, שנהרג בפיגוע טרור סמוך ליישוב עינב שבמרחב חטיבת מנשה, ולוחם הימ""מ רפ""ק ייטב לב הלוי ז״ל, אשר מת מפצעיו לאחר שנפצע באורח אנוש במהלך היתקלות עם מחבלים בפעילות מבצעית בטול-כרם. 

המחבל היתם בלידי אחראי למספר רב של פיגועי טרור ברחבי יהודה ושומרון, בהם נפגעו אזרחים ישראלים.

בנוסף, חוסל מחבל הגא""פ עא גאבר צבאע', מחבל בתשתית הטרור של מחנה נור א-שמס, אשר היה מעורב בפיגועי ירי ומטענים רבים לעבר יישובים ישראלים, בהם היישובים בת חפר, אבני חפץ ועינב.

כמו כן, בתקיפה חוסלו המחבלים עלי חליל וגמאל אבו הניה, רוצחיו של אמנון מוכתר ז""ל שנרצח בקלקליה.

לאורך החודשים האחרונים זוהה שיתוף פעולה בין תשתית החמאס בטול-כרם למחבלים נוספים בנור א-שמס במטרה להוציא פיגועי טרור לעבר יעדים ישראלים."
2024-08-04 20:03:13,"כוחות צה״ל, שב""כ ומג""ב, פעלו לפני זמן קצר במרחב סלפית שבחטיבת אפרים ומיפו את ביתו של המחבל עמאר עודה, שביצע את פיגוע הדקירה בחולון הבוקר (א׳), בו נרצחו שני אזרחים ונפצעו אזרחים נוספים.
אין נפגעים לכוחותינו.

מצורף תיעוד בנושא: 

מצורפות תמונות בנושא:"
2024-08-04 20:18:28,בית הדין הצבאי הורה על הארכת מעצרם של חמשת החשודים בהתעללות חמורה בעצור עד ליום ג׳.
2024-08-04 20:45:43,"לפני זמן קצר כוח צה""ל מגדוד 869 זיהה מחבל חיזבאללה נכנס למבנה בשימוש הארגון במרחב חולא, זמן קצר לאחר מכן, מטוסי קרב של חיל האוויר תקפו את המבנה בו פעל המחבל.

כמו כן, מוקדם יותר היום כוח איסוף של פיקוד הצפון זיהה מחבל במרחב בית ליף שבדרום לבנון. זמן קצר לאחר מכן, כלי טיס של חיל האוויר תקף וחיסל את המחבל.
בנוסף, הותקפה תשתית טרור של חיזבאללה במרחב עייתא א-שעב.

במהלך היום זוהו מספר שיגורים שחצו מלבנון ונפלו במרחבים קריית שמונה, הר דב ומלכיה, לא היו נפגעים.

מצורף תיעוד מהתקיפות:"
2024-08-04 21:06:50,"תשכחו מה שחשבתם על נגמ""ש ניוד:"
2024-08-05 00:22:01,"בהמשך להתרעה שהופעלה לפני זמן קצר במרחב שניר, מדובר בזיהוי שווא."
2024-08-05 03:30:37,"בהמשך להתרעות שהופעלו בשעה האחרונה במרחב הגליל העליון, זוהו מספר מטרות אוויריות חשודות שחצו משטח לבנון. 
לעבר המטרות שוגרו מספר מיירטים וזוהתה נפילה במרחב סמוך לאיילת השחר.

כתוצאה מהנפילה במרחב, קצין וחייל צה""ל נפצעו באורח בינוני ופונו לקבלת טיפול רפואי בבית חולים, משפחותיהם עודכנו.

כוחות כיבוי פועלים כעת לכיבוי שריפה שפרצה במרחב כתוצאה מהנפילה. 

בהמשך להתרעות שהופעלו בשעה האחרונה במרחבים קריית שמונה וכפר גלעדי, מדובר בזיהויי שווא."
