time,cities,threat,id,description
2021-05-18 16:01:00,דימונה,1,13265,ירי רקטות וטילים
2021-05-18 16:01:00,מסלול,1,13266,ירי רקטות וטילים
2021-05-18 16:01:00,קצר-א-סיר והפזורה,1,13267,ירי רקטות וטילים
2021-05-18 16:01:00,חצרים,1,13268,ירי רקטות וטילים
2021-05-18 16:01:00,שגב שלום והפזורה,1,13269,ירי רקטות וטילים
2021-05-18 16:01:00,ואדי אל נעם,1,13270,ירי רקטות וטילים
2021-05-18 16:01:00,קרית חינוך מרחבים,1,13271,ירי רקטות וטילים
2021-05-18 16:01:00,כיסופים,1,13272,ירי רקטות וטילים
2021-05-18 16:03:00,חצרים,1,13273,ירי רקטות וטילים
2021-05-18 16:14:00,כיסופים,1,13274,ירי רקטות וטילים
2021-05-18 16:15:00,כיסופים,1,13275,ירי רקטות וטילים
2021-05-18 16:17:00,נחל עוז,1,13276,ירי רקטות וטילים
2021-05-18 16:37:00,זיקים,1,13277,ירי רקטות וטילים
2021-05-18 16:37:00,יד מרדכי,1,13278,ירי רקטות וטילים
2021-05-18 16:37:00,אשקלון,1,13279,ירי רקטות וטילים
2021-05-18 16:37:00,אזור תעשייה הדרומי אשקלון,1,13280,ירי רקטות וטילים
2021-05-18 16:37:00,כרמיה,1,13281,ירי רקטות וטילים
2021-05-18 16:37:00,נתיב העשרה,1,13282,ירי רקטות וטילים
2021-05-18 16:54:00,נחל עוז,1,13283,ירי רקטות וטילים
2021-05-18 16:55:00,נחל עוז,1,13284,ירי רקטות וטילים
2021-05-18 16:58:00,חולית,1,13285,ירי רקטות וטילים
2021-05-18 16:58:00,ניר יצחק,1,13286,ירי רקטות וטילים
2021-05-18 16:58:00,סופה,1,13287,ירי רקטות וטילים
2021-05-18 17:00:00,נתיב העשרה,1,13288,ירי רקטות וטילים
2021-05-18 17:01:00,נחל עוז,1,13289,ירי רקטות וטילים
2021-05-18 17:02:00,נחל עוז,1,13290,ירי רקטות וטילים
2021-05-18 17:02:00,עלומים,1,13291,ירי רקטות וטילים
2021-05-18 17:11:00,נחל עוז,1,13292,ירי רקטות וטילים
2021-05-18 17:21:00,כרם שלום,1,13293,ירי רקטות וטילים
2021-05-18 17:23:00,מבטחים עמיעוז ישע,1,13294,ירי רקטות וטילים
2021-05-18 17:39:00,זיקים,1,13295,ירי רקטות וטילים
2021-05-18 17:39:00,יד מרדכי,1,13296,ירי רקטות וטילים
2021-05-18 17:39:00,כרמיה,1,13297,ירי רקטות וטילים
2021-05-18 17:39:00,נתיב העשרה,1,13298,ירי רקטות וטילים
2021-05-18 17:39:00,אזור תעשייה צפוני אשקלון,1,13299,ירי רקטות וטילים
2021-05-18 17:39:00,אזור תעשייה הדרומי אשקלון,1,13300,ירי רקטות וטילים
2021-05-18 17:39:00,בת הדר,1,13301,ירי רקטות וטילים
2021-05-18 17:39:00,כפר סילבר,1,13302,ירי רקטות וטילים
2021-05-18 17:39:00,מבקיעים,1,13303,ירי רקטות וטילים
2021-05-18 17:39:00,אשקלון,1,13304,ירי רקטות וטילים
2021-05-18 17:42:00,כיסופים,1,13305,ירי רקטות וטילים
2021-05-18 17:46:00,גבעות בר,1,13306,ירי רקטות וטילים
2021-05-18 17:46:00,משמר הנגב,1,13307,ירי רקטות וטילים
2021-05-18 17:46:00,תראבין א-צאנע ופזורה,1,13308,ירי רקטות וטילים
2021-05-18 17:47:00,ברוש,1,13309,ירי רקטות וטילים
2021-05-18 17:47:00,גילת,1,13310,ירי רקטות וטילים
2021-05-18 17:47:00,תאשור,1,13311,ירי רקטות וטילים
2021-05-18 17:47:00,תפרח,1,13312,ירי רקטות וטילים
2021-05-18 17:48:00,נחל עוז,1,13313,ירי רקטות וטילים
2021-05-18 17:58:00,צאלים,1,13314,ירי רקטות וטילים
2021-05-18 18:00:00,נחל עוז,1,13315,ירי רקטות וטילים
2021-05-18 18:01:00,כפר עזה,1,13316,ירי רקטות וטילים
2021-05-18 18:01:00,נחל עוז,1,13317,ירי רקטות וטילים
2021-05-18 18:54:00,נחל עוז,1,13318,ירי רקטות וטילים
2021-05-18 18:58:00, מכללת ספיר,1,13319,ירי רקטות וטילים
2021-05-18 18:58:00,גבים,1,13319,ירי רקטות וטילים
2021-05-18 18:58:00,ארז,1,13320,ירי רקטות וטילים
2021-05-18 18:58:00,מפלסים,1,13321,ירי רקטות וטילים
2021-05-18 18:58:00,מטווח ניר עם,1,13322,ירי רקטות וטילים
2021-05-18 18:58:00,ניר עם,1,13323,ירי רקטות וטילים
2021-05-18 18:58:00, איבים,1,13324,ירי רקטות וטילים
2021-05-18 18:58:00,שדרות,1,13324,ירי רקטות וטילים
2021-05-18 20:42:00,כיסופים,1,13325,ירי רקטות וטילים
2021-05-18 20:43:00,אמונים,1,13326,ירי רקטות וטילים
2021-05-18 20:43:00,בית עזרא,1,13327,ירי רקטות וטילים
2021-05-18 20:43:00,גבעתי,1,13328,ירי רקטות וטילים
2021-05-18 20:43:00,ניצן,1,13329,ירי רקטות וטילים
2021-05-18 20:43:00,ניצנים,1,13330,ירי רקטות וטילים
2021-05-18 20:43:00,עזר,1,13331,ירי רקטות וטילים
2021-05-18 20:43:00,עזריקם,1,13332,ירי רקטות וטילים
2021-05-18 20:43:00,שדה עוזיהו,1,13333,ירי רקטות וטילים
2021-05-18 20:50:00,אבשלום,1,13334,ירי רקטות וטילים
2021-05-18 20:50:00,דקל,1,13335,ירי רקטות וטילים
2021-05-18 20:50:00,חולית,1,13336,ירי רקטות וטילים
2021-05-18 20:50:00,יבול,1,13337,ירי רקטות וטילים
2021-05-18 20:50:00,יתד,1,13338,ירי רקטות וטילים
2021-05-18 20:50:00,כרם שלום,1,13339,ירי רקטות וטילים
2021-05-18 20:50:00,סופה,1,13340,ירי רקטות וטילים
2021-05-18 20:50:00,פרי גן,1,13341,ירי רקטות וטילים
2021-05-18 20:50:00,שדה אברהם,1,13342,ירי רקטות וטילים
2021-05-18 20:50:00,תלמי יוסף,1,13343,ירי רקטות וטילים
2021-05-18 20:58:00,עזריקם,1,13344,ירי רקטות וטילים
2021-05-18 20:58:00,אשדוד - אזור תעשייה צפוני ונ,1,13345,ירי רקטות וטילים
2021-05-18 20:58:00,אשדוד - א,1,13346,ירי רקטות וטילים
2021-05-18 20:58:00,אשדוד - ג,1,13347,ירי רקטות וטילים
2021-05-18 20:58:00,אשדוד - ח,1,13348,ירי רקטות וטילים
2021-05-18 20:58:00,אשדוד - יא,1,13349,ירי רקטות וטילים
2021-05-18 20:58:00,מרינה,1,13349,ירי רקטות וטילים
2021-05-18 20:58:00,אזור תעשייה עד הלום,1,13350,ירי רקטות וטילים
2021-05-18 20:58:00,בית עזרא,1,13351,ירי רקטות וטילים
2021-05-18 20:58:00,ניצן,1,13352,ירי רקטות וטילים
2021-05-18 20:58:00,באר טוביה,1,13353,ירי רקטות וטילים
2021-05-18 20:58:00,כפר ורבורג,1,13354,ירי רקטות וטילים
2021-05-18 20:58:00,אמונים,1,13355,ירי רקטות וטילים
2021-05-18 20:58:00,גבעתי,1,13356,ירי רקטות וטילים
2021-05-18 20:58:00,עזר,1,13357,ירי רקטות וטילים
2021-05-18 20:58:00,שדה עוזיהו,1,13358,ירי רקטות וטילים
2021-05-18 21:02:00,אזור תעשייה הדרומי אשקלון,1,13359,ירי רקטות וטילים
2021-05-18 21:02:00,זיקים,1,13360,ירי רקטות וטילים
2021-05-18 21:02:00,אשקלון,1,13361,ירי רקטות וטילים
2021-05-18 21:11:00,זמרת ושובה,1,13362,ירי רקטות וטילים
2021-05-18 21:11:00,כפר מימון ותושיה,1,13363,ירי רקטות וטילים
2021-05-18 21:11:00,כפר עזה,1,13364,ירי רקטות וטילים
2021-05-18 21:11:00,סעד,1,13365,ירי רקטות וטילים
2021-05-18 21:11:00,עלומים,1,13366,ירי רקטות וטילים
2021-05-18 21:12:00,שוקדה,1,13367,ירי רקטות וטילים
2021-05-18 21:46:00,זמרת ושובה,1,13368,ירי רקטות וטילים
2021-05-18 21:46:00,כפר מימון ותושיה,1,13369,ירי רקטות וטילים
2021-05-18 21:46:00,כפר עזה,1,13370,ירי רקטות וטילים
2021-05-18 21:46:00,נחל עוז,1,13371,ירי רקטות וטילים
2021-05-18 21:46:00,סעד,1,13372,ירי רקטות וטילים
2021-05-18 21:46:00,עלומים,1,13373,ירי רקטות וטילים
2021-05-18 21:53:00,עין השלושה,1,13374,ירי רקטות וטילים
2021-05-18 22:22:00,יד מרדכי,1,13375,ירי רקטות וטילים
2021-05-18 22:22:00,נתיב העשרה,1,13376,ירי רקטות וטילים
2021-05-18 22:32:00,אזור תעשייה צפוני אשקלון,1,13377,ירי רקטות וטילים
2021-05-18 22:32:00,אשקלון,1,13378,ירי רקטות וטילים
2021-05-18 22:32:00,יד מרדכי,1,13379,ירי רקטות וטילים
2021-05-18 22:32:00,אזור תעשייה הדרומי אשקלון,1,13380,ירי רקטות וטילים
2021-05-18 22:32:00,בת הדר,1,13381,ירי רקטות וטילים
2021-05-18 22:32:00,מבקיעים,1,13382,ירי רקטות וטילים
2021-05-18 22:32:00,נתיב העשרה,1,13383,ירי רקטות וטילים
2021-05-18 22:32:00,כרמיה,1,13384,ירי רקטות וטילים
2021-05-18 22:32:00,זיקים,1,13385,ירי רקטות וטילים
2021-05-18 23:07:00,זמרת ושובה,1,13386,ירי רקטות וטילים
2021-05-18 23:07:00,כפר מימון ותושיה,1,13387,ירי רקטות וטילים
2021-05-18 23:07:00,סעד,1,13388,ירי רקטות וטילים
2021-05-18 23:07:00,נתיבות,1,13389,ירי רקטות וטילים
2021-05-18 23:07:00,תקומה וחוות יזרעם,1,13390,ירי רקטות וטילים
2021-05-18 23:07:00,תקומה,1,13391,ירי רקטות וטילים
2021-05-18 23:43:00,יד בנימין,1,13392,ירי רקטות וטילים
2021-05-18 23:43:00,פדיה,1,13393,ירי רקטות וטילים
2021-05-18 23:43:00,מזכרת בתיה,1,13394,ירי רקטות וטילים
2021-05-18 23:43:00,נצר חזני,1,13395,ירי רקטות וטילים
2021-05-18 23:43:00,ביצרון,1,13396,ירי רקטות וטילים
2021-05-18 23:43:00,קבוצת יבנה,1,13397,ירי רקטות וטילים
2021-05-18 23:43:00,בניה,1,13398,ירי רקטות וטילים
2021-05-18 23:43:00,גבעת וושינגטון,1,13399,ירי רקטות וטילים
2021-05-18 23:43:00,כפר מרדכי,1,13400,ירי רקטות וטילים
2021-05-18 23:43:00,מישר,1,13401,ירי רקטות וטילים
2021-05-18 23:43:00,משגב דב,1,13402,ירי רקטות וטילים
2021-05-18 23:43:00,נווה מבטח,1,13403,ירי רקטות וטילים
2021-05-18 23:43:00,עשרת,1,13404,ירי רקטות וטילים
2021-05-18 23:43:00,שדמה,1,13405,ירי רקטות וטילים
2021-05-18 23:43:00,בית חלקיה,1,13406,ירי רקטות וטילים
2021-05-18 23:43:00,כרם ביבנה,1,13407,ירי רקטות וטילים
2021-05-18 23:44:00,אשדוד - ח,1,13408,ירי רקטות וטילים
2021-05-18 23:44:00,גן הדרום,1,13409,ירי רקטות וטילים
2021-05-18 23:44:00,גן יבנה,1,13410,ירי רקטות וטילים
2021-05-18 23:44:00,חצור אשדוד,1,13411,ירי רקטות וטילים
2021-05-18 23:44:00,אמונים,1,13412,ירי רקטות וטילים
2021-05-18 23:44:00,עזריקם,1,13413,ירי רקטות וטילים
2021-05-18 23:44:00,שדה עוזיהו,1,13414,ירי רקטות וטילים
2021-05-18 23:44:00,שתולים,1,13415,ירי רקטות וטילים
2021-05-18 23:44:00,אזור תעשייה צפוני אשקלון,1,13416,ירי רקטות וטילים
2021-05-18 23:44:00,אשקלון,1,13417,ירי רקטות וטילים
2021-05-18 23:44:00,ברכיה,1,13418,ירי רקטות וטילים
2021-05-18 23:44:00,הודיה,1,13419,ירי רקטות וטילים
2021-05-18 23:44:00,כפר סילבר,1,13420,ירי רקטות וטילים
2021-05-18 23:44:00,משען,1,13421,ירי רקטות וטילים
2021-05-18 23:44:00,ניר ישראל,1,13422,ירי רקטות וטילים
2021-05-18 23:44:00,אזור תעשייה הדרומי אשקלון,1,13423,ירי רקטות וטילים
2021-05-18 23:44:00,בית שקמה,1,13424,ירי רקטות וטילים
2021-05-18 23:44:00,בת הדר,1,13425,ירי רקטות וטילים
2021-05-18 23:44:00,גיאה,1,13426,ירי רקטות וטילים
2021-05-18 23:44:00,בני דרום,1,13427,ירי רקטות וטילים
2021-05-18 23:44:00,ניר גלים,1,13428,ירי רקטות וטילים
2021-05-18 23:44:00,מתחם בני דרום,1,13429,ירי רקטות וטילים
2021-05-18 23:45:00,ביצרון,1,13430,ירי רקטות וטילים
2021-05-18 23:45:00,גן יבנה,1,13431,ירי רקטות וטילים
2021-05-18 23:45:00,חצור אשדוד,1,13432,ירי רקטות וטילים
2021-05-18 23:45:00,אשדוד - אזור תעשייה צפוני ונ,1,13433,ירי רקטות וטילים
2021-05-18 23:45:00,אשדוד - ג,1,13434,ירי רקטות וטילים
2021-05-18 23:45:00,כנות,1,13435,ירי רקטות וטילים
2021-05-18 23:45:00,מישר,1,13436,ירי רקטות וטילים
2021-05-18 23:45:00,משגב דב,1,13437,ירי רקטות וטילים
2021-05-18 23:45:00,נווה מבטח,1,13438,ירי רקטות וטילים
2021-05-18 23:45:00,עשרת,1,13439,ירי רקטות וטילים
2021-05-18 23:45:00,אמונים,1,13440,ירי רקטות וטילים
2021-05-18 23:45:00,בית עזרא,1,13441,ירי רקטות וטילים
2021-05-18 23:45:00,גבעתי,1,13442,ירי רקטות וטילים
2021-05-18 23:45:00,משואות יצחק,1,13443,ירי רקטות וטילים
2021-05-18 23:45:00,עזר,1,13444,ירי רקטות וטילים
2021-05-18 23:45:00,עזריקם,1,13445,ירי רקטות וטילים
2021-05-18 23:45:00,אזור תעשייה עד הלום,1,13446,ירי רקטות וטילים
2021-05-18 23:45:00,אשדוד - ח,1,13447,ירי רקטות וטילים
2021-05-18 23:45:00,מרינה,1,13448,ירי רקטות וטילים
2021-05-18 23:45:00,אשדוד - יא,1,13448,ירי רקטות וטילים
2021-05-18 23:45:00,ניצן,1,13449,ירי רקטות וטילים
2021-05-18 23:45:00,שדה עוזיהו,1,13450,ירי רקטות וטילים
2021-05-18 23:45:00,שתולים,1,13451,ירי רקטות וטילים
2021-05-18 23:45:00,באר טוביה,1,13452,ירי רקטות וטילים
2021-05-18 23:48:00, אל-סייד והפזורה,1,13453,ירי רקטות וטילים
2021-05-18 23:48:00,מולדה,1,13453,ירי רקטות וטילים
2021-05-19 00:49:00,אשדוד - אזור תעשייה צפוני ונ,1,13454,ירי רקטות וטילים
2021-05-19 00:49:00,יבנה,1,13455,ירי רקטות וטילים
2021-05-19 00:49:00,גיבתון,1,13456,ירי רקטות וטילים
2021-05-19 00:49:00,גן שלמה,1,13457,ירי רקטות וטילים
2021-05-19 00:49:00,נצר סרני,1,13458,ירי רקטות וטילים
2021-05-19 00:49:00,רחובות,1,13459,ירי רקטות וטילים
2021-05-19 00:49:00,נס ציונה,1,13460,ירי רקטות וטילים
2021-05-19 00:49:00,פלמחים,1,13461,ירי רקטות וטילים
2021-05-19 00:49:00,אשדוד - א,1,13462,ירי רקטות וטילים
2021-05-19 00:49:00,אשדוד - ג,1,13463,ירי רקטות וטילים
2021-05-19 00:49:00,בני דרום,1,13464,ירי רקטות וטילים
2021-05-19 00:49:00,ניר גלים,1,13465,ירי רקטות וטילים
2021-05-19 00:49:00,גן הדרום,1,13466,ירי רקטות וטילים
2021-05-19 00:49:00,מתחם בני דרום,1,13467,ירי רקטות וטילים
2021-05-19 00:49:00,גאליה,1,13468,ירי רקטות וטילים
2021-05-19 00:50:00,יבנה,1,13469,ירי רקטות וטילים
2021-05-19 00:50:00,כפר הנגיד,1,13470,ירי רקטות וטילים
2021-05-19 00:50:00,בית גמליאל,1,13471,ירי רקטות וטילים
2021-05-19 00:50:00,בן זכאי,1,13472,ירי רקטות וטילים
2021-05-19 00:50:00,בניה,1,13473,ירי רקטות וטילים
2021-05-19 00:50:00,כפר מרדכי,1,13474,ירי רקטות וטילים
2021-05-19 00:50:00,שדמה,1,13475,ירי רקטות וטילים
2021-05-19 00:50:00,מעון צופיה,1,13476,ירי רקטות וטילים
2021-05-19 02:20:00, מכללת ספיר,1,13477,ירי רקטות וטילים
2021-05-19 02:20:00,גבים,1,13477,ירי רקטות וטילים
2021-05-19 02:20:00,ניר עם,1,13478,ירי רקטות וטילים
2021-05-19 02:20:00,שדרות,1,13479,ירי רקטות וטילים
2021-05-19 02:20:00, איבים,1,13479,ירי רקטות וטילים
2021-05-19 02:20:00,מפלסים,1,13480,ירי רקטות וטילים
2021-05-19 02:20:00,מטווח ניר עם,1,13481,ירי רקטות וטילים
2021-05-19 02:20:00,ארז,1,13482,ירי רקטות וטילים
2021-05-19 02:20:00,חוות שיקמים,1,13483,ירי רקטות וטילים
2021-05-19 05:46:00,עין השלושה,1,13484,ירי רקטות וטילים
2021-05-19 09:41:00,חולית,1,13485,ירי רקטות וטילים
2021-05-19 09:41:00,סופה,1,13486,ירי רקטות וטילים
2021-05-19 09:57:00,ניר עוז,1,13487,ירי רקטות וטילים
2021-05-19 10:02:00,ניר עוז,1,13488,ירי רקטות וטילים
2021-05-19 10:37:00,כיסופים,1,13489,ירי רקטות וטילים
2021-05-19 10:43:00,כרם שלום,1,13490,ירי רקטות וטילים
2021-05-19 11:13:00,ניר עוז,1,13491,ירי רקטות וטילים
2021-05-19 11:59:00,אזור תעשייה הדרומי אשקלון,1,13492,ירי רקטות וטילים
2021-05-19 11:59:00,זיקים,1,13493,ירי רקטות וטילים
2021-05-19 11:59:00,כרמיה,1,13494,ירי רקטות וטילים
2021-05-19 11:59:00,נתיב העשרה,1,13495,ירי רקטות וטילים
2021-05-19 12:02:00,כרם שלום,1,13496,ירי רקטות וטילים
2021-05-19 12:09:00,כרם שלום,1,13497,ירי רקטות וטילים
2021-05-19 12:10:00,נחל עוז,1,13498,ירי רקטות וטילים
2021-05-19 12:22:00,מגן,1,13499,ירי רקטות וטילים
2021-05-19 12:22:00,ניר עוז,1,13500,ירי רקטות וטילים
2021-05-19 12:22:00,נירים,1,13501,ירי רקטות וטילים
2021-05-19 12:22:00,עין הבשור,1,13502,ירי רקטות וטילים
2021-05-19 12:28:00,נחל עוז,1,13503,ירי רקטות וטילים
2021-05-19 13:20:00,אשקלון,1,13504,ירי רקטות וטילים
2021-05-19 13:20:00,אזור תעשייה הדרומי אשקלון,1,13505,ירי רקטות וטילים
2021-05-19 13:20:00,מבקיעים,1,13506,ירי רקטות וטילים
2021-05-19 13:20:00,יד מרדכי,1,13507,ירי רקטות וטילים
2021-05-19 13:20:00,כרמיה,1,13508,ירי רקטות וטילים
2021-05-19 13:20:00,נתיב העשרה,1,13509,ירי רקטות וטילים
2021-05-19 13:59:00,יבנה,1,13510,ירי רקטות וטילים
2021-05-19 13:59:00,כפר הנגיד,1,13511,ירי רקטות וטילים
2021-05-19 13:59:00,בן זכאי,1,13512,ירי רקטות וטילים
2021-05-19 13:59:00,בניה,1,13513,ירי רקטות וטילים
2021-05-19 13:59:00,כפר אביב,1,13514,ירי רקטות וטילים
2021-05-19 13:59:00,מעון צופיה,1,13515,ירי רקטות וטילים
2021-05-19 13:59:00,כרם ביבנה,1,13516,ירי רקטות וטילים
2021-05-19 13:59:00,מתחם בני דרום,1,13517,ירי רקטות וטילים
2021-05-19 13:59:00,קבוצת יבנה,1,13518,ירי רקטות וטילים
2021-05-19 13:59:00,בני דרום,1,13519,ירי רקטות וטילים
2021-05-19 13:59:00,גן הדרום,1,13520,ירי רקטות וטילים
2021-05-19 13:59:00,אזור תעשייה עד הלום,1,13521,ירי רקטות וטילים
2021-05-19 13:59:00,אשדוד - א,1,13522,ירי רקטות וטילים
2021-05-19 13:59:00,אשדוד - אזור תעשייה צפוני ונ,1,13523,ירי רקטות וטילים
2021-05-19 13:59:00,אשדוד - ג,1,13524,ירי רקטות וטילים
2021-05-19 13:59:00,אשדוד - ח,1,13525,ירי רקטות וטילים
2021-05-19 13:59:00,גן יבנה,1,13526,ירי רקטות וטילים
2021-05-19 13:59:00,שדה עוזיהו,1,13527,ירי רקטות וטילים
2021-05-19 13:59:00,שתולים,1,13528,ירי רקטות וטילים
2021-05-19 14:14:00,רעים,1,13529,ירי רקטות וטילים
2021-05-19 14:59:00,אשקלון,1,13530,ירי רקטות וטילים
2021-05-19 14:59:00,אזור תעשייה הדרומי אשקלון,1,13531,ירי רקטות וטילים
2021-05-19 14:59:00,בת הדר,1,13532,ירי רקטות וטילים
2021-05-19 14:59:00,מבקיעים,1,13533,ירי רקטות וטילים
2021-05-19 14:59:00,אזור תעשייה צפוני אשקלון,1,13534,ירי רקטות וטילים
2021-05-19 14:59:00,באר גנים,1,13535,ירי רקטות וטילים
2021-05-19 14:59:00,רחובות,1,13536,ירי רקטות וטילים
2021-05-19 14:59:00,ניצן,1,13537,ירי רקטות וטילים
2021-05-19 14:59:00,אשדוד - א,1,13538,ירי רקטות וטילים
2021-05-19 14:59:00,אשדוד - אזור תעשייה צפוני ונ,1,13539,ירי רקטות וטילים
2021-05-19 14:59:00,אשדוד - ג,1,13540,ירי רקטות וטילים
2021-05-19 14:59:00,אשדוד - ח,1,13541,ירי רקטות וטילים
2021-05-19 14:59:00,מרינה,1,13542,ירי רקטות וטילים
2021-05-19 14:59:00,אשדוד - יא,1,13542,ירי רקטות וטילים
2021-05-19 14:59:00,גן יבנה,1,13543,ירי רקטות וטילים
2021-05-19 14:59:00,חצור אשדוד,1,13544,ירי רקטות וטילים
2021-05-19 14:59:00,עזריקם,1,13545,ירי רקטות וטילים
2021-05-19 14:59:00,אמונים,1,13546,ירי רקטות וטילים
2021-05-19 14:59:00,שדה עוזיהו,1,13547,ירי רקטות וטילים
2021-05-19 14:59:00,גבעתי,1,13548,ירי רקטות וטילים
2021-05-19 14:59:00,אזור תעשייה עד הלום,1,13549,ירי רקטות וטילים
2021-05-19 14:59:00,בית עזרא,1,13550,ירי רקטות וטילים
2021-05-19 14:59:00,גאליה,1,13551,ירי רקטות וטילים
2021-05-19 14:59:00,יבנה,1,13552,ירי רקטות וטילים
2021-05-19 14:59:00,כפר הנגיד,1,13553,ירי רקטות וטילים
2021-05-19 14:59:00,בית גמליאל,1,13554,ירי רקטות וטילים
2021-05-19 14:59:00,בן זכאי,1,13555,ירי רקטות וטילים
2021-05-19 14:59:00,מעון צופיה,1,13556,ירי רקטות וטילים
2021-05-19 15:00:00,עזר,1,13557,ירי רקטות וטילים
2021-05-19 15:00:00,משואות יצחק,1,13558,ירי רקטות וטילים
2021-05-19 15:00:00,ניצנים,1,13559,ירי רקטות וטילים
2021-05-19 15:00:00,אזור תעשייה הדרומי אשקלון,1,13560,ירי רקטות וטילים
2021-05-19 15:00:00,זיקים,1,13561,ירי רקטות וטילים
2021-05-19 15:00:00,יד מרדכי,1,13562,ירי רקטות וטילים
2021-05-19 15:00:00,כרמיה,1,13563,ירי רקטות וטילים
2021-05-19 15:00:00,מבקיעים,1,13564,ירי רקטות וטילים
2021-05-19 15:00:00,נתיב העשרה,1,13565,ירי רקטות וטילים
2021-05-19 15:00:00,באר שבע - מזרח,1,13566,ירי רקטות וטילים
2021-05-19 15:00:00,באר שבע - מערב,1,13567,ירי רקטות וטילים
2021-05-19 15:00:00,באר שבע - צפון,1,13568,ירי רקטות וטילים
2021-05-19 15:00:00, אל-סייד והפזורה,1,13569,ירי רקטות וטילים
2021-05-19 15:00:00,מולדה,1,13569,ירי רקטות וטילים
2021-05-19 15:00:00,נבטים,1,13570,ירי רקטות וטילים
2021-05-19 15:00:00,עומר,1,13571,ירי רקטות וטילים
2021-05-19 15:00:00,תל שבע,1,13572,ירי רקטות וטילים
2021-05-19 15:00:00,אשדוד - אזור תעשייה צפוני ונ,1,13573,ירי רקטות וטילים
2021-05-19 15:00:00,בני דרום,1,13574,ירי רקטות וטילים
2021-05-19 15:00:00,בניה,1,13575,ירי רקטות וטילים
2021-05-19 15:00:00,גבעת וושינגטון,1,13576,ירי רקטות וטילים
2021-05-19 15:00:00,כפר אביב,1,13577,ירי רקטות וטילים
2021-05-19 15:00:00,כפר מרדכי,1,13578,ירי רקטות וטילים
2021-05-19 15:00:00,כרם ביבנה,1,13579,ירי רקטות וטילים
2021-05-19 15:00:00,משגב דב,1,13580,ירי רקטות וטילים
2021-05-19 15:00:00,מתחם בני דרום,1,13581,ירי רקטות וטילים
2021-05-19 15:00:00,עשרת,1,13582,ירי רקטות וטילים
2021-05-19 15:00:00,קבוצת יבנה,1,13583,ירי רקטות וטילים
2021-05-19 15:00:00,שדמה,1,13584,ירי רקטות וטילים
2021-05-19 15:00:00,אזור תעשייה צפוני אשקלון,1,13585,ירי רקטות וטילים
2021-05-19 15:00:00,אשקלון,1,13586,ירי רקטות וטילים
2021-05-19 15:01:00,בית שקמה,1,13587,ירי רקטות וטילים
2021-05-19 15:01:00,בת הדר,1,13588,ירי רקטות וטילים
2021-05-19 15:01:00,גיאה,1,13589,ירי רקטות וטילים
2021-05-19 15:01:00,חצרים,1,13590,ירי רקטות וטילים
2021-05-19 15:01:00,באר שבע - דרום,1,13591,ירי רקטות וטילים
2021-05-19 15:01:00,באר שבע - מזרח,1,13592,ירי רקטות וטילים
2021-05-19 15:01:00,באר שבע - מערב,1,13593,ירי רקטות וטילים
2021-05-19 15:02:00,ואדי אל נעם,1,13594,ירי רקטות וטילים
2021-05-19 15:02:00,שגב שלום והפזורה,1,13595,ירי רקטות וטילים
2021-05-19 15:02:00,באר שבע - צפון,1,13596,ירי רקטות וטילים
2021-05-19 15:02:00,לקיה והפזורה,1,13597,ירי רקטות וטילים
2021-05-19 15:02:00,אום בטין והפזורה,1,13598,ירי רקטות וטילים
2021-05-19 15:02:00,באר שבע - דרום,1,13599,ירי רקטות וטילים
2021-05-19 15:03:00,באר שבע - מערב,1,13600,ירי רקטות וטילים
2021-05-19 15:03:00,עומר,1,13601,ירי רקטות וטילים
2021-05-19 15:03:00,באר שבע - מזרח,1,13602,ירי רקטות וטילים
2021-05-19 15:03:00,באר שבע - צפון,1,13603,ירי רקטות וטילים
2021-05-19 15:07:00,אשקלון,1,13604,ירי רקטות וטילים
2021-05-19 15:07:00,אשדוד - א,1,13605,ירי רקטות וטילים
2021-05-19 15:07:00,אשדוד - יא,1,13606,ירי רקטות וטילים
2021-05-19 15:07:00,מרינה,1,13606,ירי רקטות וטילים
2021-05-19 15:08:00,אשדוד - אזור תעשייה צפוני ונ,1,13607,ירי רקטות וטילים
2021-05-19 15:08:00,אשדוד - ח,1,13608,ירי רקטות וטילים
2021-05-19 15:08:00,אשדוד - ג,1,13609,ירי רקטות וטילים
2021-05-19 15:29:00,אביגדור,1,13610,ירי רקטות וטילים
2021-05-19 15:29:00,אחווה,1,13611,ירי רקטות וטילים
2021-05-19 15:29:00,ינון,1,13612,ירי רקטות וטילים
2021-05-19 15:29:00,כפר אחים,1,13613,ירי רקטות וטילים
2021-05-19 15:29:00,ערוגות,1,13614,ירי רקטות וטילים
2021-05-19 15:29:00,קריית מלאכי,1,13615,ירי רקטות וטילים
2021-05-19 15:29:00,תימורים,1,13616,ירי רקטות וטילים
2021-05-19 15:29:00,אזור תעשייה תימורים,1,13617,ירי רקטות וטילים
2021-05-19 15:29:00,באר טוביה,1,13618,ירי רקטות וטילים
2021-05-19 15:29:00,כפר ורבורג,1,13619,ירי רקטות וטילים
2021-05-19 15:29:00,זרחיה,1,13620,ירי רקטות וטילים
2021-05-19 15:29:00,מרכז שפירא,1,13621,ירי רקטות וטילים
2021-05-19 15:29:00,עין צורים,1,13622,ירי רקטות וטילים
2021-05-19 15:29:00,שפיר,1,13623,ירי רקטות וטילים
