data,date,time,alertDate,category,category_desc,matrix_id,rid
כרם ביבנה,16.05.2021,12:27:10,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12489
אזור תעשייה עד הלום,16.05.2021,12:27:21,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12490
אמונים,16.05.2021,12:27:21,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12491
בית עזרא,16.05.2021,12:27:21,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12492
גבעתי,16.05.2021,12:27:21,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12493
ניצן,16.05.2021,12:27:21,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12494
עזר,16.05.2021,12:27:21,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12495
עזריקם,16.05.2021,12:27:21,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12496
שדה עוזיהו,16.05.2021,12:27:21,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12497
אביגדור,16.05.2021,12:27:21,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12498
אורות,16.05.2021,12:27:21,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12499
באר טוביה,16.05.2021,12:27:21,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12500
כפר ורבורג,16.05.2021,12:27:21,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12501
תימורים,16.05.2021,12:27:21,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12502
זרחיה,16.05.2021,12:27:21,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12503
מרכז שפירא,16.05.2021,12:27:21,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12504
עין צורים,16.05.2021,12:27:21,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12505
שפיר,16.05.2021,12:27:21,2021-05-16T12:27:00,1,ירי רקטות וטילים,1,12506
אשדוד - ח,16.05.2021,12:27:32,2021-05-16T12:28:00,1,ירי רקטות וטילים,1,12507
חצור אשדוד,16.05.2021,12:27:32,2021-05-16T12:28:00,1,ירי רקטות וטילים,1,12508
ניר עוז,16.05.2021,12:43:39,2021-05-16T12:44:00,1,ירי רקטות וטילים,1,12509
נירים,16.05.2021,12:43:39,2021-05-16T12:44:00,1,ירי רקטות וטילים,1,12510
עין השלושה,16.05.2021,12:43:39,2021-05-16T12:44:00,1,ירי רקטות וטילים,1,12511
 מכללת ספיר,16.05.2021,12:46:47,2021-05-16T12:47:00,1,ירי רקטות וטילים,1,12512
גבים,16.05.2021,12:46:47,2021-05-16T12:47:00,1,ירי רקטות וטילים,1,12512
ניר עם,16.05.2021,12:46:47,2021-05-16T12:47:00,1,ירי רקטות וטילים,1,12513
 איבים,16.05.2021,12:46:47,2021-05-16T12:47:00,1,ירי רקטות וטילים,1,12514
שדרות,16.05.2021,12:46:47,2021-05-16T12:47:00,1,ירי רקטות וטילים,1,12514
מפלסים,16.05.2021,12:46:47,2021-05-16T12:47:00,1,ירי רקטות וטילים,1,12515
מטווח ניר עם,16.05.2021,12:46:47,2021-05-16T12:47:00,1,ירי רקטות וטילים,1,12516
 מכללת ספיר,16.05.2021,12:58:24,2021-05-16T12:58:00,1,ירי רקטות וטילים,1,12517
גבים,16.05.2021,12:58:24,2021-05-16T12:58:00,1,ירי רקטות וטילים,1,12517
ניר עם,16.05.2021,12:58:24,2021-05-16T12:58:00,1,ירי רקטות וטילים,1,12518
שדרות,16.05.2021,12:58:24,2021-05-16T12:58:00,1,ירי רקטות וטילים,1,12519
 איבים,16.05.2021,12:58:24,2021-05-16T12:58:00,1,ירי רקטות וטילים,1,12519
מפלסים,16.05.2021,12:58:24,2021-05-16T12:58:00,1,ירי רקטות וטילים,1,12520
מטווח ניר עם,16.05.2021,12:58:24,2021-05-16T12:58:00,1,ירי רקטות וטילים,1,12521
 מכללת ספיר,16.05.2021,13:06:22,2021-05-16T13:06:00,1,ירי רקטות וטילים,1,12522
גבים,16.05.2021,13:06:22,2021-05-16T13:06:00,1,ירי רקטות וטילים,1,12522
ניר עם,16.05.2021,13:06:22,2021-05-16T13:06:00,1,ירי רקטות וטילים,1,12523
 איבים,16.05.2021,13:06:22,2021-05-16T13:06:00,1,ירי רקטות וטילים,1,12524
שדרות,16.05.2021,13:06:22,2021-05-16T13:06:00,1,ירי רקטות וטילים,1,12524
מפלסים,16.05.2021,13:06:22,2021-05-16T13:06:00,1,ירי רקטות וטילים,1,12525
מטווח ניר עם,16.05.2021,13:06:22,2021-05-16T13:06:00,1,ירי רקטות וטילים,1,12526
אבשלום,16.05.2021,13:15:35,2021-05-16T13:16:00,1,ירי רקטות וטילים,1,12527
דקל,16.05.2021,13:15:35,2021-05-16T13:16:00,1,ירי רקטות וטילים,1,12528
חולית,16.05.2021,13:15:35,2021-05-16T13:16:00,1,ירי רקטות וטילים,1,12529
יבול,16.05.2021,13:15:35,2021-05-16T13:16:00,1,ירי רקטות וטילים,1,12530
יתד,16.05.2021,13:15:35,2021-05-16T13:16:00,1,ירי רקטות וטילים,1,12531
שדה אברהם,16.05.2021,13:15:35,2021-05-16T13:16:00,1,ירי רקטות וטילים,1,12532
פרי גן,16.05.2021,13:15:50,2021-05-16T13:16:00,1,ירי רקטות וטילים,1,12533
תלמי יוסף,16.05.2021,13:15:50,2021-05-16T13:16:00,1,ירי רקטות וטילים,1,12534
שלומית,16.05.2021,13:18:53,2021-05-16T13:19:00,1,ירי רקטות וטילים,1,12535
יבול,16.05.2021,13:18:53,2021-05-16T13:19:00,1,ירי רקטות וטילים,1,12536
נירים,16.05.2021,13:21:05,2021-05-16T13:21:00,1,ירי רקטות וטילים,1,12537
נחל עוז,16.05.2021,13:36:02,2021-05-16T13:36:00,1,ירי רקטות וטילים,1,12538
ניר עוז,16.05.2021,13:39:04,2021-05-16T13:39:00,1,ירי רקטות וטילים,1,12539
נתיב העשרה,16.05.2021,13:44:20,2021-05-16T13:44:00,1,ירי רקטות וטילים,1,12540
תלמי יפה,16.05.2021,13:44:20,2021-05-16T13:44:00,1,ירי רקטות וטילים,1,12541
אזור תעשייה הדרומי אשקלון,16.05.2021,13:44:25,2021-05-16T13:44:00,1,ירי רקטות וטילים,1,12542
גברעם,16.05.2021,13:44:25,2021-05-16T13:44:00,1,ירי רקטות וטילים,1,12543
מבקיעים,16.05.2021,13:44:25,2021-05-16T13:44:00,1,ירי רקטות וטילים,1,12544
גיאה,16.05.2021,13:44:25,2021-05-16T13:44:00,1,ירי רקטות וטילים,1,12545
יד מרדכי,16.05.2021,13:44:25,2021-05-16T13:44:00,1,ירי רקטות וטילים,1,12546
בית שקמה,16.05.2021,13:44:36,2021-05-16T13:45:00,1,ירי רקטות וטילים,1,12547
שרשרת,16.05.2021,14:03:26,2021-05-16T14:03:00,1,ירי רקטות וטילים,1,12548
בית הגדי,16.05.2021,14:03:26,2021-05-16T14:03:00,1,ירי רקטות וטילים,1,12549
נחל עוז,16.05.2021,14:03:26,2021-05-16T14:03:00,1,ירי רקטות וטילים,1,12550
נתיבות,16.05.2021,14:03:26,2021-05-16T14:03:00,1,ירי רקטות וטילים,1,12551
זמרת ושובה,16.05.2021,14:03:26,2021-05-16T14:03:00,1,ירי רקטות וטילים,1,12552
כפר מימון ותושיה,16.05.2021,14:03:26,2021-05-16T14:03:00,1,ירי רקטות וטילים,1,12553
סעד,16.05.2021,14:03:26,2021-05-16T14:03:00,1,ירי רקטות וטילים,1,12554
עלומים,16.05.2021,14:03:26,2021-05-16T14:03:00,1,ירי רקטות וטילים,1,12555
שוקדה,16.05.2021,14:03:26,2021-05-16T14:03:00,1,ירי רקטות וטילים,1,12556
תקומה וחוות יזרעם,16.05.2021,14:03:26,2021-05-16T14:03:00,1,ירי רקטות וטילים,1,12557
תקומה,16.05.2021,14:03:26,2021-05-16T14:03:00,1,ירי רקטות וטילים,1,12558
שיבולים,16.05.2021,14:03:36,2021-05-16T14:04:00,1,ירי רקטות וטילים,1,12559
מעגלים גבעולים מלילות,16.05.2021,14:03:42,2021-05-16T14:04:00,1,ירי רקטות וטילים,1,12560
בארי,16.05.2021,14:13:30,2021-05-16T14:14:00,1,ירי רקטות וטילים,1,12561
כפר מימון ותושיה,16.05.2021,14:13:30,2021-05-16T14:14:00,1,ירי רקטות וטילים,1,12562
עלומים,16.05.2021,14:13:30,2021-05-16T14:14:00,1,ירי רקטות וטילים,1,12563
שוקדה,16.05.2021,14:13:30,2021-05-16T14:14:00,1,ירי רקטות וטילים,1,12564
נתיבות,16.05.2021,14:13:45,2021-05-16T14:14:00,1,ירי רקטות וטילים,1,12565
תקומה וחוות יזרעם,16.05.2021,14:13:45,2021-05-16T14:14:00,1,ירי רקטות וטילים,1,12566
תקומה,16.05.2021,14:13:45,2021-05-16T14:14:00,1,ירי רקטות וטילים,1,12567
זמרת ושובה,16.05.2021,14:13:56,2021-05-16T14:14:00,1,ירי רקטות וטילים,1,12568
כיסופים,16.05.2021,14:20:50,2021-05-16T14:21:00,1,ירי רקטות וטילים,1,12569
נחל עוז,16.05.2021,15:02:04,2021-05-16T15:02:00,1,ירי רקטות וטילים,1,12570
ניר יצחק,16.05.2021,15:43:53,2021-05-16T15:44:00,1,ירי רקטות וטילים,1,12571
סופה,16.05.2021,15:43:53,2021-05-16T15:44:00,1,ירי רקטות וטילים,1,12572
פרי גן,16.05.2021,15:43:58,2021-05-16T15:44:00,1,ירי רקטות וטילים,1,12573
חולית,16.05.2021,15:44:03,2021-05-16T15:44:00,1,ירי רקטות וטילים,1,12574
זיקים,16.05.2021,15:53:37,2021-05-16T15:54:00,1,ירי רקטות וטילים,1,12575
אזור תעשייה הדרומי אשקלון,16.05.2021,15:53:37,2021-05-16T15:54:00,1,ירי רקטות וטילים,1,12576
כיסופים,16.05.2021,15:59:59,2021-05-16T16:00:00,1,ירי רקטות וטילים,1,12577
נירים,16.05.2021,15:59:59,2021-05-16T16:00:00,1,ירי רקטות וטילים,1,12578
עין השלושה,16.05.2021,15:59:59,2021-05-16T16:00:00,1,ירי רקטות וטילים,1,12579
נתיב העשרה,16.05.2021,16:00:04,2021-05-16T16:00:00,1,ירי רקטות וטילים,1,12580
 מכללת ספיר,16.05.2021,16:00:15,2021-05-16T16:00:00,1,ירי רקטות וטילים,1,12581
גבים,16.05.2021,16:00:15,2021-05-16T16:00:00,1,ירי רקטות וטילים,1,12581
ניר עם,16.05.2021,16:00:15,2021-05-16T16:00:00,1,ירי רקטות וטילים,1,12582
 איבים,16.05.2021,16:00:15,2021-05-16T16:00:00,1,ירי רקטות וטילים,1,12583
שדרות,16.05.2021,16:00:15,2021-05-16T16:00:00,1,ירי רקטות וטילים,1,12583
מפלסים,16.05.2021,16:00:15,2021-05-16T16:00:00,1,ירי רקטות וטילים,1,12584
מטווח ניר עם,16.05.2021,16:00:15,2021-05-16T16:00:00,1,ירי רקטות וטילים,1,12585
מבקיעים,16.05.2021,16:00:15,2021-05-16T16:00:00,1,ירי רקטות וטילים,1,12586
נחל עוז,16.05.2021,16:00:15,2021-05-16T16:00:00,1,ירי רקטות וטילים,1,12587
אזור תעשייה הדרומי אשקלון,16.05.2021,16:00:15,2021-05-16T16:00:00,1,ירי רקטות וטילים,1,12588
זיקים,16.05.2021,16:00:15,2021-05-16T16:00:00,1,ירי רקטות וטילים,1,12589
יד מרדכי,16.05.2021,16:00:15,2021-05-16T16:00:00,1,ירי רקטות וטילים,1,12590
כרמיה,16.05.2021,16:00:15,2021-05-16T16:00:00,1,ירי רקטות וטילים,1,12591
אשקלון,16.05.2021,16:00:20,2021-05-16T16:00:00,1,ירי רקטות וטילים,1,12592
רעים,16.05.2021,16:00:26,2021-05-16T16:00:00,1,ירי רקטות וטילים,1,12593
כפר עזה,16.05.2021,16:00:31,2021-05-16T16:01:00,1,ירי רקטות וטילים,1,12594
אורים,16.05.2021,16:00:37,2021-05-16T16:01:00,1,ירי רקטות וטילים,1,12595
פטיש,16.05.2021,16:00:37,2021-05-16T16:01:00,1,ירי רקטות וטילים,1,12596
בית שקמה,16.05.2021,16:00:37,2021-05-16T16:01:00,1,ירי רקטות וטילים,1,12597
בת הדר,16.05.2021,16:00:37,2021-05-16T16:01:00,1,ירי רקטות וטילים,1,12598
גיאה,16.05.2021,16:00:37,2021-05-16T16:01:00,1,ירי רקטות וטילים,1,12599
אזור תעשייה צפוני אשקלון,16.05.2021,16:00:37,2021-05-16T16:01:00,1,ירי רקטות וטילים,1,12600
באר גנים,16.05.2021,16:00:42,2021-05-16T16:01:00,1,ירי רקטות וטילים,1,12601
גן יבנה,16.05.2021,16:01:04,2021-05-16T16:01:00,1,ירי רקטות וטילים,1,12602
שדה עוזיהו,16.05.2021,16:01:04,2021-05-16T16:01:00,1,ירי רקטות וטילים,1,12603
שתולים,16.05.2021,16:01:04,2021-05-16T16:01:00,1,ירי רקטות וטילים,1,12604
אורות,16.05.2021,16:01:09,2021-05-16T16:01:00,1,ירי רקטות וטילים,1,12605
באר טוביה,16.05.2021,16:01:09,2021-05-16T16:01:00,1,ירי רקטות וטילים,1,12606
כפר אחים,16.05.2021,16:01:09,2021-05-16T16:01:00,1,ירי רקטות וטילים,1,12607
כפר ורבורג,16.05.2021,16:01:09,2021-05-16T16:01:00,1,ירי רקטות וטילים,1,12608
קריית מלאכי,16.05.2021,16:01:09,2021-05-16T16:01:00,1,ירי רקטות וטילים,1,12609
אזור תעשייה עד הלום,16.05.2021,16:01:27,2021-05-16T16:01:00,1,ירי רקטות וטילים,1,12610
באר שבע - צפון,16.05.2021,16:01:32,2021-05-16T16:02:00,1,ירי רקטות וטילים,1,12611
באר שבע - מערב,16.05.2021,16:01:32,2021-05-16T16:02:00,1,ירי רקטות וטילים,1,12612
אביגדור,16.05.2021,16:01:37,2021-05-16T16:02:00,1,ירי רקטות וטילים,1,12613
גבעתי,16.05.2021,16:01:37,2021-05-16T16:02:00,1,ירי רקטות וטילים,1,12614
מרכז שפירא,16.05.2021,16:01:37,2021-05-16T16:02:00,1,ירי רקטות וטילים,1,12615
משואות יצחק,16.05.2021,16:01:37,2021-05-16T16:02:00,1,ירי רקטות וטילים,1,12616
עין צורים,16.05.2021,16:01:37,2021-05-16T16:02:00,1,ירי רקטות וטילים,1,12617
שפיר,16.05.2021,16:01:37,2021-05-16T16:02:00,1,ירי רקטות וטילים,1,12618
אשדוד - ח,16.05.2021,16:01:43,2021-05-16T16:02:00,1,ירי רקטות וטילים,1,12619
אמונים,16.05.2021,16:01:43,2021-05-16T16:02:00,1,ירי רקטות וטילים,1,12620
בית עזרא,16.05.2021,16:01:43,2021-05-16T16:02:00,1,ירי רקטות וטילים,1,12621
ניצן,16.05.2021,16:01:43,2021-05-16T16:02:00,1,ירי רקטות וטילים,1,12622
עזר,16.05.2021,16:01:43,2021-05-16T16:02:00,1,ירי רקטות וטילים,1,12623
עזריקם,16.05.2021,16:01:43,2021-05-16T16:02:00,1,ירי רקטות וטילים,1,12624
אזור תעשייה עד הלום,16.05.2021,16:02:55,2021-05-16T16:03:00,1,ירי רקטות וטילים,1,12625
אשדוד - ח,16.05.2021,16:02:55,2021-05-16T16:03:00,1,ירי רקטות וטילים,1,12626
גן הדרום,16.05.2021,16:02:55,2021-05-16T16:03:00,1,ירי רקטות וטילים,1,12627
גן יבנה,16.05.2021,16:02:55,2021-05-16T16:03:00,1,ירי רקטות וטילים,1,12628
שדה עוזיהו,16.05.2021,16:02:55,2021-05-16T16:03:00,1,ירי רקטות וטילים,1,12629
שתולים,16.05.2021,16:02:55,2021-05-16T16:03:00,1,ירי רקטות וטילים,1,12630
אשדוד - א,16.05.2021,16:03:00,2021-05-16T16:03:00,1,ירי רקטות וטילים,1,12631
אשדוד - יא,16.05.2021,16:03:00,2021-05-16T16:03:00,1,ירי רקטות וטילים,1,12632
מרינה,16.05.2021,16:03:00,2021-05-16T16:03:00,1,ירי רקטות וטילים,1,12632
אשדוד - ג,16.05.2021,16:03:06,2021-05-16T16:03:00,1,ירי רקטות וטילים,1,12633
ניצן,16.05.2021,16:03:11,2021-05-16T16:03:00,1,ירי רקטות וטילים,1,12634
אשדוד - אזור תעשייה צפוני ונ,16.05.2021,16:03:11,2021-05-16T16:03:00,1,ירי רקטות וטילים,1,12635
בית עזרא,16.05.2021,16:03:27,2021-05-16T16:03:00,1,ירי רקטות וטילים,1,12636
נתיב העשרה,16.05.2021,16:03:43,2021-05-16T16:04:00,1,ירי רקטות וטילים,1,12637
אשקלון,16.05.2021,16:03:43,2021-05-16T16:04:00,1,ירי רקטות וטילים,1,12638
אזור תעשייה הדרומי אשקלון,16.05.2021,16:03:43,2021-05-16T16:04:00,1,ירי רקטות וטילים,1,12639
זיקים,16.05.2021,16:03:43,2021-05-16T16:04:00,1,ירי רקטות וטילים,1,12640
כרמיה,16.05.2021,16:03:43,2021-05-16T16:04:00,1,ירי רקטות וטילים,1,12641
מבקיעים,16.05.2021,16:03:43,2021-05-16T16:04:00,1,ירי רקטות וטילים,1,12642
יד מרדכי,16.05.2021,16:03:49,2021-05-16T16:04:00,1,ירי רקטות וטילים,1,12643
נחל עוז,16.05.2021,16:06:42,2021-05-16T16:07:00,1,ירי רקטות וטילים,1,12644
עומר,16.05.2021,16:10:49,2021-05-16T16:11:00,1,ירי רקטות וטילים,1,12645
תל שבע,16.05.2021,16:10:49,2021-05-16T16:11:00,1,ירי רקטות וטילים,1,12646
באר שבע - מזרח,16.05.2021,16:11:04,2021-05-16T16:11:00,1,ירי רקטות וטילים,1,12647
באר שבע - צפון,16.05.2021,16:11:04,2021-05-16T16:11:00,1,ירי רקטות וטילים,1,12648
באר שבע - מערב,16.05.2021,16:11:10,2021-05-16T16:11:00,1,ירי רקטות וטילים,1,12649
 אל-סייד והפזורה,16.05.2021,16:11:56,2021-05-16T16:12:00,1,ירי רקטות וטילים,1,12650
מולדה,16.05.2021,16:11:56,2021-05-16T16:12:00,1,ירי רקטות וטילים,1,12650
אום בטין והפזורה,16.05.2021,16:11:56,2021-05-16T16:12:00,1,ירי רקטות וטילים,1,12651
לקיה והפזורה,16.05.2021,16:12:01,2021-05-16T16:12:00,1,ירי רקטות וטילים,1,12652
שגב שלום והפזורה,16.05.2021,16:12:01,2021-05-16T16:12:00,1,ירי רקטות וטילים,1,12653
אבו-תלול והפזורה,16.05.2021,16:12:01,2021-05-16T16:12:00,1,ירי רקטות וטילים,1,12654
באר שבע - מזרח,16.05.2021,16:12:23,2021-05-16T16:12:00,1,ירי רקטות וטילים,1,12655
באר שבע - מערב,16.05.2021,16:12:28,2021-05-16T16:12:00,1,ירי רקטות וטילים,1,12656
באר שבע - צפון,16.05.2021,16:12:28,2021-05-16T16:12:00,1,ירי רקטות וטילים,1,12657
ואדי אל נעם,16.05.2021,16:12:28,2021-05-16T16:12:00,1,ירי רקטות וטילים,1,12658
באר שבע - דרום,16.05.2021,16:12:59,2021-05-16T16:13:00,1,ירי רקטות וטילים,1,12659
רעים,16.05.2021,16:14:46,2021-05-16T16:15:00,1,ירי רקטות וטילים,1,12660
באר שבע - דרום,16.05.2021,16:15:57,2021-05-16T16:16:00,1,ירי רקטות וטילים,1,12661
באר שבע - מערב,16.05.2021,16:15:57,2021-05-16T16:16:00,1,ירי רקטות וטילים,1,12662
כרם שלום,16.05.2021,16:28:36,2021-05-16T16:29:00,1,ירי רקטות וטילים,1,12663
כרם שלום,16.05.2021,16:35:54,2021-05-16T16:36:00,1,ירי רקטות וטילים,1,12664
סופה,16.05.2021,16:59:06,2021-05-16T16:59:00,1,ירי רקטות וטילים,1,12665
סופה,16.05.2021,17:11:29,2021-05-16T17:11:00,1,ירי רקטות וטילים,1,12666
רעים,16.05.2021,17:50:32,2021-05-16T17:51:00,1,ירי רקטות וטילים,1,12667
כרם שלום,16.05.2021,17:54:54,2021-05-16T17:55:00,1,ירי רקטות וטילים,1,12668
כיסופים,16.05.2021,17:55:25,2021-05-16T17:55:00,1,ירי רקטות וטילים,1,12669
כיסופים,16.05.2021,18:06:24,2021-05-16T18:06:00,1,ירי רקטות וטילים,1,12670
נירים,16.05.2021,18:06:29,2021-05-16T18:06:00,1,ירי רקטות וטילים,1,12671
עין השלושה,16.05.2021,18:06:29,2021-05-16T18:06:00,1,ירי רקטות וטילים,1,12672
ביצרון,16.05.2021,18:17:11,2021-05-16T18:17:00,1,ירי רקטות וטילים,1,12673
גן יבנה,16.05.2021,18:17:11,2021-05-16T18:17:00,1,ירי רקטות וטילים,1,12674
חצור אשדוד,16.05.2021,18:17:11,2021-05-16T18:17:00,1,ירי רקטות וטילים,1,12675
אמונים,16.05.2021,18:17:11,2021-05-16T18:17:00,1,ירי רקטות וטילים,1,12676
בית עזרא,16.05.2021,18:17:11,2021-05-16T18:17:00,1,ירי רקטות וטילים,1,12677
גבעתי,16.05.2021,18:17:11,2021-05-16T18:17:00,1,ירי רקטות וטילים,1,12678
ניצנים,16.05.2021,18:17:11,2021-05-16T18:17:00,1,ירי רקטות וטילים,1,12679
עזר,16.05.2021,18:17:11,2021-05-16T18:17:00,1,ירי רקטות וטילים,1,12680
עזריקם,16.05.2021,18:17:11,2021-05-16T18:17:00,1,ירי רקטות וטילים,1,12681
שדה עוזיהו,16.05.2021,18:17:11,2021-05-16T18:17:00,1,ירי רקטות וטילים,1,12682
אזור תעשייה צפוני אשקלון,16.05.2021,18:17:16,2021-05-16T18:17:00,1,ירי רקטות וטילים,1,12683
אשקלון,16.05.2021,18:17:16,2021-05-16T18:17:00,1,ירי רקטות וטילים,1,12684
באר גנים,16.05.2021,18:17:16,2021-05-16T18:17:00,1,ירי רקטות וטילים,1,12685
אזור תעשייה הדרומי אשקלון,16.05.2021,18:17:16,2021-05-16T18:17:00,1,ירי רקטות וטילים,1,12686
ברכיה,16.05.2021,18:17:16,2021-05-16T18:17:00,1,ירי רקטות וטילים,1,12687
כפר סילבר,16.05.2021,18:17:16,2021-05-16T18:17:00,1,ירי רקטות וטילים,1,12688
ניר ישראל,16.05.2021,18:17:16,2021-05-16T18:17:00,1,ירי רקטות וטילים,1,12689
בת הדר,16.05.2021,18:17:22,2021-05-16T18:17:00,1,ירי רקטות וטילים,1,12690
משען,16.05.2021,18:17:22,2021-05-16T18:17:00,1,ירי רקטות וטילים,1,12691
אשדוד - א,16.05.2021,18:17:28,2021-05-16T18:17:00,1,ירי רקטות וטילים,1,12692
אשדוד - ג,16.05.2021,18:17:28,2021-05-16T18:17:00,1,ירי רקטות וטילים,1,12693
אשדוד - ח,16.05.2021,18:17:28,2021-05-16T18:17:00,1,ירי רקטות וטילים,1,12694
שתולים,16.05.2021,18:17:28,2021-05-16T18:17:00,1,ירי רקטות וטילים,1,12695
מרינה,16.05.2021,18:17:28,2021-05-16T18:17:00,1,ירי רקטות וטילים,1,12696
אשדוד - יא,16.05.2021,18:17:28,2021-05-16T18:17:00,1,ירי רקטות וטילים,1,12696
אזור תעשייה עד הלום,16.05.2021,18:18:03,2021-05-16T18:18:00,1,ירי רקטות וטילים,1,12697
אמונים,16.05.2021,18:18:03,2021-05-16T18:18:00,1,ירי רקטות וטילים,1,12698
בית עזרא,16.05.2021,18:18:03,2021-05-16T18:18:00,1,ירי רקטות וטילים,1,12699
גבעתי,16.05.2021,18:18:03,2021-05-16T18:18:00,1,ירי רקטות וטילים,1,12700
ניצן,16.05.2021,18:18:03,2021-05-16T18:18:00,1,ירי רקטות וטילים,1,12701
עזר,16.05.2021,18:18:03,2021-05-16T18:18:00,1,ירי רקטות וטילים,1,12702
עזריקם,16.05.2021,18:18:03,2021-05-16T18:18:00,1,ירי רקטות וטילים,1,12703
שדה עוזיהו,16.05.2021,18:18:03,2021-05-16T18:18:00,1,ירי רקטות וטילים,1,12704
כיסופים,16.05.2021,18:27:57,2021-05-16T18:28:00,1,ירי רקטות וטילים,1,12705
ארז,16.05.2021,18:42:41,2021-05-16T18:43:00,1,ירי רקטות וטילים,1,12706
אורים,16.05.2021,18:49:23,2021-05-16T18:49:00,1,ירי רקטות וטילים,1,12707
מגן,16.05.2021,18:49:23,2021-05-16T18:49:00,1,ירי רקטות וטילים,1,12708
ניר עוז,16.05.2021,18:49:23,2021-05-16T18:49:00,1,ירי רקטות וטילים,1,12709
עין הבשור,16.05.2021,18:49:23,2021-05-16T18:49:00,1,ירי רקטות וטילים,1,12710
כרם שלום,16.05.2021,18:52:58,2021-05-16T18:53:00,1,ירי רקטות וטילים,1,12711
זמרת ושובה,16.05.2021,18:58:04,2021-05-16T18:58:00,1,ירי רקטות וטילים,1,12712
כפר עזה,16.05.2021,18:58:04,2021-05-16T18:58:00,1,ירי רקטות וטילים,1,12713
סעד,16.05.2021,18:58:04,2021-05-16T18:58:00,1,ירי רקטות וטילים,1,12714
נתיבות,16.05.2021,18:58:04,2021-05-16T18:58:00,1,ירי רקטות וטילים,1,12715
בטחה,16.05.2021,18:58:04,2021-05-16T18:58:00,1,ירי רקטות וטילים,1,12716
כפר מימון ותושיה,16.05.2021,18:58:04,2021-05-16T18:58:00,1,ירי רקטות וטילים,1,12717
מעגלים גבעולים מלילות,16.05.2021,18:58:04,2021-05-16T18:58:00,1,ירי רקטות וטילים,1,12718
נחל עוז,16.05.2021,18:58:04,2021-05-16T18:58:00,1,ירי רקטות וטילים,1,12719
עלומים,16.05.2021,18:58:04,2021-05-16T18:58:00,1,ירי רקטות וטילים,1,12720
תקומה וחוות יזרעם,16.05.2021,18:58:15,2021-05-16T18:58:00,1,ירי רקטות וטילים,1,12721
תקומה,16.05.2021,18:58:15,2021-05-16T18:58:00,1,ירי רקטות וטילים,1,12722
נחל עוז,16.05.2021,18:59:42,2021-05-16T19:00:00,1,ירי רקטות וטילים,1,12723
סעד,16.05.2021,18:59:42,2021-05-16T19:00:00,1,ירי רקטות וטילים,1,12724
כפר עזה,16.05.2021,18:59:42,2021-05-16T19:00:00,1,ירי רקטות וטילים,1,12725
באר גנים,16.05.2021,19:02:03,2021-05-16T19:02:00,1,ירי רקטות וטילים,1,12726
כרם שלום,16.05.2021,19:02:03,2021-05-16T19:02:00,1,ירי רקטות וטילים,1,12727
זיקים,16.05.2021,19:02:03,2021-05-16T19:02:00,1,ירי רקטות וטילים,1,12728
יד מרדכי,16.05.2021,19:02:03,2021-05-16T19:02:00,1,ירי רקטות וטילים,1,12729
מבקיעים,16.05.2021,19:02:03,2021-05-16T19:02:00,1,ירי רקטות וטילים,1,12730
נתיב העשרה,16.05.2021,19:02:03,2021-05-16T19:02:00,1,ירי רקטות וטילים,1,12731
אזור תעשייה צפוני אשקלון,16.05.2021,19:02:03,2021-05-16T19:02:00,1,ירי רקטות וטילים,1,12732
אשקלון,16.05.2021,19:02:03,2021-05-16T19:02:00,1,ירי רקטות וטילים,1,12733
אזור תעשייה הדרומי אשקלון,16.05.2021,19:02:03,2021-05-16T19:02:00,1,ירי רקטות וטילים,1,12734
כפר סילבר,16.05.2021,19:02:03,2021-05-16T19:02:00,1,ירי רקטות וטילים,1,12735
כרמיה,16.05.2021,19:02:03,2021-05-16T19:02:00,1,ירי רקטות וטילים,1,12736
מבקיעים,16.05.2021,19:03:06,2021-05-16T19:03:00,1,ירי רקטות וטילים,1,12737
יד מרדכי,16.05.2021,19:03:06,2021-05-16T19:03:00,1,ירי רקטות וטילים,1,12738
נתיב העשרה,16.05.2021,19:03:06,2021-05-16T19:03:00,1,ירי רקטות וטילים,1,12739
זיקים,16.05.2021,19:03:06,2021-05-16T19:03:00,1,ירי רקטות וטילים,1,12740
אשקלון,16.05.2021,19:03:06,2021-05-16T19:03:00,1,ירי רקטות וטילים,1,12741
אזור תעשייה הדרומי אשקלון,16.05.2021,19:03:06,2021-05-16T19:03:00,1,ירי רקטות וטילים,1,12742
כרמיה,16.05.2021,19:03:06,2021-05-16T19:03:00,1,ירי רקטות וטילים,1,12743
